measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Time(hh:mm:ss),Label
175.0,-0.0016479492000000002,-0.12890625,0.006164551,-1.480916,0.7480916,-0.41221374,2019-08-05 14:20:11,9.0
176.0,0.0041503906,-0.11999512,0.0017089844,-0.7251908,2.2137403,0.19083970000000006,2019-08-05 14:20:11,9.0
177.0,-0.0016479492000000002,-0.12432861,0.0033569336,0.5496183000000001,0.79389316,0.8167939000000001,2019-08-05 14:20:11,9.0
178.0,0.0021972656,-0.12774658,-0.00030517577999999995,0.3816794000000001,1.2137405,0.40458015,2019-08-05 14:20:11,9.0
179.0,-0.0072631836,-0.12322998,6.1035156e-05,0.06870229,0.740458,-0.5114504,2019-08-05 14:20:11,9.0
180.0,-0.01184082,-0.12805176,0.013122559,1.2442749,1.0839695,-0.9847328000000002,2019-08-05 14:20:11,9.0
181.0,-0.007385254,-0.12561035,-0.0017089844,-0.10687023,2.1145039,-1.1832061000000005,2019-08-05 14:20:11,9.0
182.0,-0.010864258,-0.12188721,0.007507324,-0.48854962,2.1984732000000005,-2.2671757,2019-08-05 14:20:11,9.0
183.0,6.1035156e-05,-0.12359619,0.010620117,-1.4885496,1.4045801000000002,-0.5648854999999999,2019-08-05 14:20:11,9.0
184.0,-0.010375977,-0.12994385,0.009460449,-1.6870229,2.480916,-0.8549618,2019-08-05 14:20:11,9.0
185.0,-0.0068359375,-0.1260376,-0.0010375977,-0.2977099,0.70229006,-0.22900763,2019-08-05 14:20:11,9.0
186.0,-0.0040893555,-0.1274414,-0.0020141602,-2.4961832000000004,3.221374,1.1755725,2019-08-05 14:20:11,9.0
187.0,0.0016479492000000002,-0.12524414,0.00036621094,-0.22137405,3.4122138,1.7938931,2019-08-05 14:20:11,9.0
188.0,-0.012451172,-0.13079834,0.0134887695,-0.90839696,5.847328,2.5954200000000003,2019-08-05 14:20:11,9.0
189.0,-0.0072631836,-0.13067627,0.0051879883,-2.1603053,5.8091599999999985,3.5801528,2019-08-05 14:20:11,9.0
190.0,-0.0014038086,-0.13116455,0.012939453,-7.221374000000001,12.38168,5.2900763,2019-08-05 14:20:11,9.0
191.0,0.009155273,-0.13330078,0.006958008000000001,4.1221375,11.198473,6.89313,2019-08-05 14:20:11,9.0
192.0,-0.01965332,-0.11114502,-0.021118164,-36.59542,11.175572,0.3740458,2019-08-05 14:20:11,9.0
