measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Time(hh:mm:ss),Label
1162.0,-0.14318848,0.007446289,0.0032348633000000003,-86.9542,-108.908394,73.496185,2019-09-07 15:33:59,0.0
1163.0,-0.13568115,-0.0017700195,-0.0071411133,-83.1145,-106.70228999999999,89.83206,2019-09-07 15:33:59,0.0
1164.0,-0.1361084,-0.012329102,-0.0045776367,-75.16794,-112.0229,101.68701999999999,2019-09-07 15:33:59,0.0
1165.0,-0.13983154,-0.00970459,-0.0015869141,-50.23664,-111.78626000000001,114.54961999999999,2019-09-07 15:33:59,0.0
1166.0,-0.12243652,-0.006713866999999999,-0.0043945312,-26.23664,-105.45038000000001,116.60305,2019-09-07 15:33:59,0.0
1167.0,-0.13226318,-0.007629394499999999,-0.005004883,-8.114504,-101.0687,116.80153,2019-09-07 15:33:59,0.0
1168.0,-0.12249756,-0.00091552734,-0.0079956055,-13.61832,-93.69466,110.908394,2019-09-07 15:33:59,0.0
1169.0,-0.11730957,-0.014038086000000002,-0.0056152343999999995,-23.503817,-93.08397,100.48092,2019-09-07 15:33:59,0.0
1170.0,-0.11047363,-0.029785156,-0.006225586,-10.458015,-89.458015,90.47328,2019-09-07 15:33:59,0.0
1171.0,-0.09649658,-0.032470703,-0.0119018555,32.541985,-68.67939,75.80915999999999,2019-09-07 15:33:59,0.0
1172.0,-0.11248779,-0.02532959,-0.010253906,80.1145,-38.229008,48.030533,2019-09-07 15:33:59,0.0
1173.0,-0.12078857400000001,-6.1035155999999994e-05,0.006713866999999999,78.67939,-26.885496000000003,14.038167999999999,2019-09-07 15:33:59,0.0
1174.0,-0.11358642599999999,0.0016479492000000002,0.010070800999999999,32.473279999999995,-7.6870227,-19.664122,2019-09-07 15:33:59,0.0
1175.0,-0.13867188,0.001953125,-0.0078125,19.412214000000002,26.496183000000002,-56.53435,2019-09-07 15:33:59,0.0
1176.0,-0.15710449,0.009338379,0.013427733999999998,-16.87023,40.717556,-89.46565,2019-09-07 15:33:59,0.0
