measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Time(hh:mm:ss),Label
114.0,0.12243652,-0.034240723,0.015014648,12.045800999999999,1.221374,-5.1984735,2019-09-09 13:58:39,12.0
115.0,0.119262695,-0.028625487999999998,0.00970459,24.641222,-3.832061,-7.6946563999999995,2019-09-09 13:58:39,12.0
116.0,0.11920166,-0.026245117000000002,0.0068969727,29.992366999999998,-5.068702,-11.839694999999999,2019-09-09 13:58:39,12.0
117.0,0.1227417,-0.018737793,0.008911133,30.259542,-7.6793895,-13.21374,2019-09-09 13:58:39,12.0
118.0,0.12567139,-0.024169922000000003,0.005554199,18.832062,-3.8854961,-12.465649,2019-09-09 13:58:39,12.0
119.0,0.12384033,-0.021240234,0.007385254,12.938931,-4.3587785000000006,-12.122137,2019-09-09 13:58:39,12.0
120.0,0.123535156,-0.026672362999999998,0.0064697266000000005,7.5038165999999995,-1.7175573,-9.068703,2019-09-09 13:58:39,12.0
121.0,0.12377930000000001,-0.022033691,0.003112793,3.7251909,-0.8091603,-7.099236500000001,2019-09-09 13:58:39,12.0
122.0,0.13568115,-0.02319336,0.0031738281,3.2137403,2.8854961,-5.2061067,2019-09-09 13:58:39,12.0
123.0,0.1182251,-0.028381347999999997,0.0048828125,11.488549,2.519084,-3.221374,2019-09-09 13:58:39,12.0
124.0,0.12585449,-0.018920898000000002,0.00592041,5.374046,8.389313000000001,-1.5419847,2019-09-09 13:58:39,12.0
125.0,0.12518310000000002,-0.015258788999999998,0.0064086914,-4.854962,5.946564700000001,-3.183206,2019-09-09 13:58:39,12.0
126.0,0.125,-0.0234375,0.00970459,-5.1679387000000006,7.4503818,-0.16793893,2019-09-09 13:58:39,12.0
127.0,0.121032715,-0.017089844,0.011352538999999998,-10.106871,5.396946400000001,-2.9847328999999996,2019-09-09 13:58:39,12.0
128.0,0.12957764,-0.016845703,0.0146484375,-6.5725193,5.335878,-6.2671757,2019-09-09 13:58:39,12.0
129.0,0.12030029,-0.020751953,0.012512207,-6.3893127,2.7557251,-5.816794,2019-09-09 13:58:39,12.0
130.0,0.125,-0.019836426,0.012207031,-4.847328,3.8167940000000002,-6.526717700000001,2019-09-09 13:58:39,12.0
131.0,0.11993408,-0.023498535,0.009338379,-3.1450381000000003,4.343511599999999,-5.7862597000000004,2019-09-09 13:58:39,12.0
132.0,0.12219238,-0.024108887000000002,0.008850098,1.6030535,2.3435113,-5.0,2019-09-09 13:58:39,12.0
133.0,0.12762451,-0.021606445,0.006958008000000001,-3.3358779999999997,3.923664,-4.2290077,2019-09-09 13:58:39,12.0
134.0,0.11950683599999999,-0.01739502,0.0068969727,-5.0839696,6.2519083,-3.832061,2019-09-09 13:58:39,12.0
135.0,0.122924805,-0.022583007999999998,0.007873535,-2.2137403,3.9770992,-3.7862597,2019-09-09 13:58:39,12.0
136.0,0.123168945,-0.024169922000000003,0.007629394499999999,-1.0076336,4.89313,-1.7328244,2019-09-09 13:58:39,12.0
137.0,0.13018799,-0.023132324,0.007690429699999999,-7.236641400000001,8.19084,-2.183206,2019-09-09 13:58:39,12.0
