measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Time(hh:mm:ss),Label
157.0,-0.049621582000000004,0.009155273,0.12231445,17.282442,-0.122137405,-1.9694656000000004,2019-08-27 19:12:50,5.0
158.0,-0.049621582000000004,0.019836426,0.12445068,24.213741,-3.3587787000000002,-1.7404580000000003,2019-08-27 19:12:50,5.0
159.0,-0.036193848,0.019592285,0.10906982400000001,30.442749,-3.5038167999999996,-1.8931297999999999,2019-08-27 19:12:50,5.0
160.0,-0.04541015599999999,0.037231445,0.12408447,-13.412213000000001,-1.038168,-4.9694657,2019-08-27 19:12:50,5.0
161.0,-0.026733398,0.015808105,0.12652588,-69.21374,21.51145,-0.053435113,2019-08-27 19:12:50,5.0
162.0,-0.052734375,0.008056641,0.13031006,-79.862595,25.068703,-1.2442749,2019-08-27 19:12:50,5.0
163.0,-0.047180176,0.025024414,0.12200928,-72.44275,27.603053999999997,-16.244274,2019-08-27 19:12:50,5.0
164.0,-0.05206299,0.004699707,0.12487793,-100.8855,43.458015,-18.664122,2019-08-27 19:12:50,5.0
165.0,-0.05303955,-0.007690429699999999,0.12084961,-87.70229,35.580154,-18.549618,2019-08-27 19:12:50,5.0
166.0,-0.06524658,-0.0053710938,0.11590576,-85.96947,26.931296999999997,-18.435114000000002,2019-08-27 19:12:50,5.0
167.0,-0.057800292999999996,-0.016967773000000002,0.10668945,-74.908394,19.946566,-16.496183,2019-08-27 19:12:50,5.0
168.0,-0.06604004,-0.023742676,0.11291504,-46.816795,19.91603,-17.076335999999998,2019-08-27 19:12:50,5.0
169.0,-0.06872558599999999,-0.020202637,0.11853027,-55.55725,8.893129,-8.618319999999999,2019-08-27 19:12:50,5.0
170.0,-0.056396484000000004,0.0049438477,0.11907959,-87.91603,5.152672,-10.137404,2019-08-27 19:12:50,5.0
171.0,-0.056030273,-0.029785156,0.09466553,-123.71756,15.625955,-0.610687,2019-08-27 19:12:50,5.0
172.0,-0.057983400000000004,-0.079589844,0.10333252,-71.496185,21.053434,5.114504,2019-08-27 19:12:50,5.0
173.0,-0.051757812,-0.044555664,0.10504150400000001,-14.114504,8.129771,6.0,2019-08-27 19:12:50,5.0
174.0,-0.05291748,-0.017456055,0.109375,-36.969467,6.709923700000001,11.183207000000001,2019-08-27 19:12:50,5.0
175.0,-0.05419922,-0.041137695,0.10479736,-66.51145,14.152672,11.206107000000001,2019-08-27 19:12:50,5.0
176.0,-0.0423584,-0.042297363,0.105285645,-51.84733,21.564885999999998,-1.1374046,2019-08-27 19:12:50,5.0
177.0,-0.04949951,-0.028442382999999998,0.10772705,-65.99235999999999,21.450382,-0.16793893,2019-08-27 19:12:50,5.0
178.0,-0.054138184000000006,-0.046081542999999996,0.09790039,-84.87023,24.839695000000003,-3.1145039,2019-08-27 19:12:50,5.0
179.0,-0.055603027,-0.048583984000000004,0.09338379,-63.62595400000001,17.190839999999998,-12.496183,2019-08-27 19:12:50,5.0
180.0,-0.04876709,-0.06958008,0.09362793,-38.801525,13.480916,-11.954199000000001,2019-08-27 19:12:50,5.0
181.0,-0.053955078,-0.08135986,0.099731445,-6.2290077,10.2213745,-13.847328,2019-08-27 19:12:50,5.0
182.0,-0.055114746,-0.057922363,0.09741211,18.053434,-1.0839695,-12.847328,2019-08-27 19:12:50,5.0
183.0,-0.049987792999999996,-0.06506348,0.0914917,33.587788,5.8625956,-14.465648999999999,2019-08-27 19:12:50,5.0
184.0,-0.049987792999999996,-0.0637207,0.09820557,67.59541999999999,-1.1755725000000001,-14.053435,2019-08-27 19:12:50,5.0
185.0,-0.058776855,-0.046447754,0.106933594,56.18320500000001,2.3053436,-11.160305000000001,2019-08-27 19:12:50,5.0
