measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Time(hh:mm:ss),Label
640.0,-0.10522461,-0.006164551,0.009216309,-10.412213000000001,3.6641220000000003,-4.473282299999999,2019-09-07 14:14:48,0.0
641.0,-0.13879395,-0.016845703,0.00982666,-7.465648700000001,7.8244276,-3.1374047000000003,2019-09-07 14:14:48,0.0
642.0,-0.14587402,-0.008666992,0.005065918,-2.183206,4.6793895,-4.259542,2019-09-07 14:14:48,0.0
643.0,-0.13146973,-0.0078125,0.009216309,-3.0992367,6.5114503,-2.4961832000000004,2019-09-07 14:14:48,0.0
644.0,-0.14868164,-0.0024414061999999998,0.0068359375,-2.4351146,9.702291,-1.6412214,2019-09-07 14:14:48,0.0
645.0,-0.13256836,0.002380371,0.009155273,-5.740458,8.435115,0.2977099,2019-09-07 14:14:48,0.0
646.0,-0.15148926,0.011047363000000001,0.008666992,-1.4732825,5.908396700000001,1.8931297999999999,2019-09-07 14:14:48,0.0
647.0,-0.1473999,0.0051879883,0.00970459,-4.1374044,6.374046,0.99236643,2019-09-07 14:14:48,0.0
648.0,-0.13775635,-0.0014038085999999999,0.007019043000000001,-0.79389316,8.366412,1.3129771000000001,2019-09-07 14:14:48,0.0
649.0,-0.14794922,-0.0033569335999999996,0.009155273,-0.259542,6.5114503,1.0,2019-09-07 14:14:48,0.0
650.0,-0.1494751,0.008300781,0.0072021483999999995,1.0152671,4.5038165999999995,-1.480916,2019-09-07 14:14:48,0.0
651.0,-0.14086914,-0.0048217773,0.013244628999999999,0.33587787,5.335878,0.9694656999999999,2019-09-07 14:14:48,0.0
652.0,-0.13867188,-0.004272461,0.0095825195,1.4732825,7.6335880000000005,-1.4122137,2019-09-07 14:14:48,0.0
653.0,-0.15197754,-0.0017700195,0.007080078,-0.030534351,8.206107000000001,-2.0305343000000002,2019-09-07 14:14:48,0.0
654.0,-0.1552124,-0.002319336,0.008605957,-1.4580153,7.7175574000000005,-3.1374047000000003,2019-09-07 14:14:48,0.0
655.0,-0.15258789,0.0036010741999999997,0.009338379,-1.8320610000000002,7.0839696,-2.9923662999999996,2019-09-07 14:14:48,0.0
656.0,-0.10443115,-0.016418457,0.004211426,-3.40458,3.8854961,-2.465649,2019-09-07 14:14:48,0.0
657.0,-0.16375732,0.0065307617,0.010620117,-3.0229008,6.839694500000001,-1.8473282,2019-09-07 14:14:48,0.0
658.0,-0.15148926,0.009399414,0.0071411133,-2.4122138,6.6412214999999994,-4.4351144,2019-09-07 14:14:48,0.0
659.0,-0.16308594,0.0061035156000000005,0.00970459,-1.0305344,6.366412,-2.4732822999999997,2019-09-07 14:14:48,0.0
660.0,-0.12902832,0.0020751953,0.005493164,2.9770992,5.473282299999999,-4.923664,2019-09-07 14:14:48,0.0
661.0,-0.14892578,0.015014648,0.007629394499999999,3.0687022,4.343511599999999,-7.4885497,2019-09-07 14:14:48,0.0
662.0,-0.15679932,0.0020751953,0.0072631836,6.6946563999999995,3.6106870000000004,-4.038168,2019-09-07 14:14:48,0.0
663.0,-0.1640625,0.0073242188,0.013366699,4.8778625,5.145038,-5.068702,2019-09-07 14:14:48,0.0
664.0,-0.14202881,-0.0028686523,0.007385254,8.366412,3.9160306000000005,-3.5801528,2019-09-07 14:14:48,0.0
665.0,-0.11297607400000001,-0.027038574,0.011352538999999998,12.2213745,0.099236645,-3.2366412,2019-09-07 14:14:48,0.0
666.0,-0.12902832,-0.007385254,0.011047363000000001,11.931297,-1.9923664,2.4045799999999997,2019-09-07 14:14:48,0.0
667.0,-0.13092041,0.0038452148,0.008972168,13.458015,1.6641221000000002,3.8549618999999997,2019-09-07 14:14:48,0.0
