measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Time(hh:mm:ss),Label
349.0,-0.0014038085999999999,-0.12225342,0.050231934000000006,1.1297709999999999,6.2061067,-4.412214,2019-08-29 13:09:00,18.0
350.0,0.0021972656,-0.11529541,0.045043945,-0.8854962,7.0229006,-4.114504,2019-08-29 13:09:00,18.0
351.0,0.0037841796999999997,-0.11596680000000001,0.041809082000000004,-5.9694657,3.1450381000000003,-1.3206106000000002,2019-08-29 13:09:00,18.0
352.0,-0.0048828125,-0.11975098,0.051574707000000004,-6.8015265,6.9541984,-4.0305343,2019-08-29 13:09:00,18.0
353.0,0.0067749023,-0.12414551,0.05505371,-2.5038167999999996,4.3511453,-3.351145,2019-08-29 13:09:00,18.0
354.0,-0.001953125,-0.1149292,0.052001953,-8.320611,2.9160306,-3.7633588,2019-08-29 13:09:00,18.0
355.0,0.0033569335999999996,-0.10864258,0.05340576,-5.0839696,5.4351144,-3.2671757,2019-08-29 13:09:00,18.0
356.0,0.0037231445,-0.11895752,0.05340576,-6.5725193,4.59542,-1.5038168,2019-08-29 13:09:00,18.0
357.0,0.0012207030999999999,-0.11785889,0.057373047,-4.6793895,6.7328243,-2.793893,2019-08-29 13:09:00,18.0
358.0,-0.007385254,-0.11853027,0.046936035,-5.4656487,4.7862597000000004,-2.0687022,2019-08-29 13:09:00,18.0
359.0,0.007751465,-0.11993408,0.052978515999999996,-2.3282442000000003,4.8778625,-2.9923662999999996,2019-08-29 13:09:00,18.0
360.0,0.008361816,-0.12207031,0.049682617000000005,-5.7175574000000005,4.923664,-2.2671757,2019-08-29 13:09:00,18.0
361.0,-0.0033569335999999996,-0.113464355,0.051696777,-7.0076336999999995,5.4274807,-2.8931298,2019-08-29 13:09:00,18.0
362.0,0.0032958984000000004,-0.12329101599999999,0.04541015599999999,-5.0610685,5.633588,-2.4122138,2019-08-29 13:09:00,18.0
363.0,0.0038452148,-0.12384033,0.0423584,1.9770991999999998,5.0839696,-2.3969467,2019-08-29 13:09:00,18.0
364.0,-0.0008544922000000001,-0.11810303,0.051757812,7.587786,6.3893127,-2.2900763,2019-08-29 13:09:00,18.0
365.0,0.0040893555,-0.12408447,0.04626465,11.938931,4.3587785000000006,-0.9541985000000001,2019-08-29 13:09:00,18.0
366.0,0.0045166016,-0.11694336,0.040649414,16.740458,6.4503818,-0.49618322,2019-08-29 13:09:00,18.0
