measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Time(hh:mm:ss),Label
148.0,0.05279541,0.022460938,0.11285400400000001,-14.282442999999999,9.007633,-1.9770991999999998,2019-09-03 13:56:40,5.0
149.0,0.054748535,0.017822266,0.11810303,-13.954199,7.2137402999999996,-2.519084,2019-09-03 13:56:40,5.0
150.0,0.054504395,0.024169922000000003,0.11285400400000001,-7.969465700000001,4.9389315,-4.343511599999999,2019-09-03 13:56:40,5.0
151.0,0.05267334,0.023071289,0.11779785,-11.183207000000001,4.5801525000000005,-4.946564700000001,2019-09-03 13:56:40,5.0
152.0,0.06274414,0.024414062,0.12023926,-7.076336,2.6259542000000002,-4.2900763,2019-09-03 13:56:40,5.0
153.0,0.05090332,0.012207031,0.115234375,-8.656488000000001,8.175572,-4.1984735,2019-09-03 13:56:40,5.0
154.0,0.052856445,0.0087890625,0.117248535,-2.0076337,4.0839696000000005,-0.8091603,2019-09-03 13:56:40,5.0
155.0,0.05279541,0.0079956055,0.11358642599999999,31.335878000000005,2.129771,-2.3664122000000005,2019-09-03 13:56:40,5.0
156.0,0.048828125,0.017578125,0.11279297,53.778625,-1.9694656000000004,-2.572519,2019-09-03 13:56:40,5.0
157.0,0.05633545,0.034484863,0.10876465,44.923664,-6.4885497,-4.9541984,2019-09-03 13:56:40,5.0
158.0,0.049133300000000005,0.030212402000000003,0.11193848,43.412212,-10.007633,-6.473282299999999,2019-09-03 13:56:40,5.0
159.0,0.055114746,0.028381347999999997,0.10906982400000001,60.389313,-11.671756,-9.374044999999999,2019-09-03 13:56:40,5.0
160.0,0.055419922,0.03527832,0.10430908,80.862595,-10.251908,-10.419847500000001,2019-09-03 13:56:40,5.0
161.0,0.058532715,0.049743652,0.10534668,78.61069,-8.671756,-10.648855000000001,2019-09-03 13:56:40,5.0
162.0,0.06225586,0.05102539,0.10192871,78.0458,-6.396946400000001,-9.641221,2019-09-03 13:56:40,5.0
163.0,0.06536865,0.06024169999999999,0.10089111,78.908394,-9.19084,-7.2137402999999996,2019-09-03 13:56:40,5.0
164.0,0.058776855,0.049621582000000004,0.09777832,81.66412,-9.984733,-7.1450380000000004,2019-09-03 13:56:40,5.0
165.0,0.07330322,0.055847167999999996,0.09344482400000001,87.84733,-10.106871,-7.2519083,2019-09-03 13:56:40,5.0
166.0,0.06225586,0.06738281,0.09161377,101.824425,-11.78626,-8.717557000000001,2019-09-03 13:56:40,5.0
167.0,0.06555176,0.07952881,0.07397461,79.55725,-6.015267400000001,-8.679389,2019-09-03 13:56:40,5.0
168.0,0.053833007999999995,0.08294678,0.07696533,57.946564,-4.6870227,-6.190840000000001,2019-09-03 13:56:40,5.0
169.0,0.051818848,0.09918213,0.07330322,40.931297,-1.7175573,-5.374046,2019-09-03 13:56:40,5.0
170.0,0.052734375,0.09185791,0.07043457,-6.480916000000001,4.9389315,-1.0610687,2019-09-03 13:56:40,5.0
171.0,0.05126953,0.07165527,0.076293945,-8.541985,2.6259542000000002,0.97709924,2019-09-03 13:56:40,5.0
172.0,0.06890869,0.07458496,0.0769043,4.625954,2.076336,1.7633588,2019-09-03 13:56:40,5.0
173.0,0.05529785,0.078063965,0.07769775400000001,13.992367000000002,-4.374046,1.6793894,2019-09-03 13:56:40,5.0
174.0,0.06225586,0.08514404,0.07904053,14.343511999999999,-0.71755725,2.2824428,2019-09-03 13:56:40,5.0
175.0,0.056640625,0.07672119,0.07232666,20.465649,1.1450381,-0.8015267,2019-09-03 13:56:40,5.0
176.0,0.059020996,0.08886719,0.06799316400000001,16.351145000000002,3.8625953,1.2900764,2019-09-03 13:56:40,5.0
177.0,0.06585693,0.10455322,0.06500244,15.389313000000001,-1.1297709999999999,0.32061067,2019-09-03 13:56:40,5.0
178.0,0.06878662,0.080078125,0.06616211,-17.08397,7.7328243,-0.17557251,2019-09-03 13:56:40,5.0
179.0,0.070495605,0.06939697,0.07055664,8.946565,1.5496184,-6.4656487,2019-09-03 13:56:40,5.0
180.0,0.06640625,0.0949707,0.062438965,0.77099234,0.6259541999999999,-2.870229,2019-09-03 13:56:40,5.0
181.0,0.061950684000000006,0.08428955,0.0680542,-24.778625,11.977099,-2.961832,2019-09-03 13:56:40,5.0
182.0,0.06304932,0.08111572,0.07128906,-13.427481,9.038167999999999,-5.152672,2019-09-03 13:56:40,5.0
183.0,0.062561035,0.08215332,0.072265625,-1.6793894,6.519083999999999,-4.3893127,2019-09-03 13:56:40,5.0
184.0,0.06188965,0.08129883,0.06719971,-3.8625953,3.7099237,-3.793893,2019-09-03 13:56:41,5.0
185.0,0.064331055,0.07574463,0.06530762,2.2137403,2.1526718,-3.8854961,2019-09-03 13:56:41,5.0
186.0,0.060302734000000004,0.082092285,0.070495605,11.114504,2.519084,-2.5496182000000003,2019-09-03 13:56:41,5.0
187.0,0.062316895,0.07928467,0.0647583,-2.0076337,2.7328243,-0.23664123,2019-09-03 13:56:41,5.0
188.0,0.061462402,0.08648682,0.06945801,0.77862597,3.1145039,-1.6641221000000002,2019-09-03 13:56:41,5.0
189.0,0.06390381,0.08874512,0.074035645,-8.21374,7.862595599999999,-1.6412214,2019-09-03 13:56:41,5.0
190.0,0.06341553,0.085754395,0.06854248,-12.9007635,10.603053,-4.9007635,2019-09-03 13:56:41,5.0
191.0,0.061462402,0.08404541,0.06781006,-17.465649,17.114504,-5.8702292,2019-09-03 13:56:41,5.0
192.0,0.07519531,0.085754395,0.06292724599999999,-12.038167999999999,9.557252,-4.3053436,2019-09-03 13:56:41,5.0
193.0,0.06567383,0.08624267599999999,0.06420898400000001,1.5114504,12.725191,-7.259542,2019-09-03 13:56:41,5.0
194.0,0.07055664,0.08465576,0.07379150400000001,-4.7938933,14.977098999999999,-7.6488547,2019-09-03 13:56:41,5.0
195.0,0.060668945,0.08062744,0.07397461,9.969465,6.2519083,-9.641221,2019-09-03 13:56:41,5.0
196.0,0.06323242,0.08972168,0.07409668,5.9389315,5.9389315,-5.015267400000001,2019-09-03 13:56:41,5.0
197.0,0.061340332000000004,0.09411621,0.05895996,0.15267175,7.7862597000000004,-3.8854961,2019-09-03 13:56:41,5.0
198.0,0.068481445,0.09008789,0.06469726599999999,-2.870229,11.045800999999999,-3.206107,2019-09-03 13:56:41,5.0
199.0,0.059448242000000005,0.08416748,0.06378174,-10.931297,10.381680000000001,-4.2900763,2019-09-03 13:56:41,5.0
200.0,0.06109619,0.08850098,0.06726074,-7.1450380000000004,8.206107000000001,-3.4274809999999998,2019-09-03 13:56:41,5.0
201.0,0.06793213,0.09265137,0.05871582,-36.038166,11.908397,-7.519083999999999,2019-09-03 13:56:41,5.0
202.0,0.064941406,0.105529785,0.07330322,-85.87786,18.480917,-4.2977099999999995,2019-09-03 13:56:41,5.0
203.0,0.06896973,0.08782959,0.07141113,-129.47328000000002,27.519083000000002,-5.5419846,2019-09-03 13:56:41,5.0
204.0,0.07043457,0.07061767599999999,0.08312988,-136.96947,27.93893,-7.557252,2019-09-03 13:56:41,5.0
205.0,0.07696533,0.05822754,0.093811035,-141.96184,31.854961,-9.694656,2019-09-03 13:56:41,5.0
206.0,0.07537842,0.036132812,0.09008789,-103.39695,31.656488,-6.862595599999999,2019-09-03 13:56:41,5.0
207.0,0.06878662,0.047424315999999994,0.103027344,-77.938934,38.496179999999995,1.6717557,2019-09-03 13:56:41,5.0
208.0,0.04650879,0.049743652,0.11584473,-95.16031,48.366413,-2.70229,2019-09-03 13:56:41,5.0
209.0,0.047790527,0.060913086,0.11566162,-103.79389,47.84733,-4.625954,2019-09-03 13:56:41,5.0
210.0,0.030334472999999997,0.06347656,0.12945557,-55.190838,51.83206,8.923664,2019-09-03 13:56:41,5.0
211.0,0.028564452999999997,0.036865234,0.11285400400000001,-93.47328,56.900764,8.832061,2019-09-03 13:56:41,5.0
212.0,0.051513672,0.05041504,0.1260376,-88.26717,40.809162,20.442749,2019-09-03 13:56:41,5.0
213.0,0.051208496,0.045166015999999996,0.121276855,-79.496185,31.114503999999997,33.732826,2019-09-03 13:56:41,5.0
214.0,0.062316895,0.020141601999999998,0.13104248,-71.32825,2.6335877999999995,58.038166000000004,2019-09-03 13:56:41,5.0
215.0,0.030029297000000003,0.09295654,0.12841797,-58.793890000000005,16.763360000000002,39.274809999999995,2019-09-03 13:56:41,5.0
216.0,0.15423584,0.026550293,0.050476074,-250.1374,-29.175572999999996,38.770992,2019-09-03 13:56:41,5.0
217.0,0.0115356445,-0.042419434000000006,0.25439453,-86.66412,60.22900799999999,-2.519084,2019-09-03 13:56:41,5.0
218.0,0.08496094,-0.026550293,0.08557129,-57.648853,-4.763358599999999,53.969467,2019-09-03 13:56:41,5.0
219.0,0.046142578,0.008117675999999999,0.1295166,-61.74046,18.320610000000002,31.67939,2019-09-03 13:56:41,5.0
220.0,0.042053223,-0.009765625,0.11071777,-44.78626,1.7099236,28.931296999999997,2019-09-03 13:56:42,5.0
221.0,0.0546875,-0.008728027,0.08734131,-21.648854999999998,10.519084,28.282442,2019-09-03 13:56:42,5.0
