measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Label
115,0.10089111,-0.07800293,0.05078125,24.12977,24.51145,-13.870229,14
116,0.085632324,-0.067871094,0.07476807,41.87786,55.603054,-46.007633,14
117,0.073791504,-0.052734375,0.05822754,56.61832,53.458015,-79.28244,14
118,0.059326172,-0.071899414,0.044555664,34.931297,66.58778,-108.381676,14
119,0.032348633,-0.17010498,-0.037841797,-6.5496182,90.27481,-121.58778,14
120,-0.003540039,-0.31207275,-0.09887695,31.755726,119.854965,-108.8855,14
121,-0.06945801,-0.4202881,-0.23620605,77.23664,1.0763359,-82.68702,14
122,-0.10437012,-0.4081421,-0.2753296,119.25191,219.53435,-142.00763,14
123,-0.21704102,-0.27294922,-0.2538452,205.38931,250.12978,-177.51909,14
124,-0.1850586,-0.083618164,-0.11846924,198.62596,188.3435,-173.62596,14
125,-0.11352539,-0.012695313,-0.1027832,-55.40458,170.0229,-94.48092,14
126,-0.09649658,0.011901856,-0.057128906,74.28244,155.30534,-43.007633,14
127,-0.092041016,0.09063721,-0.031799316,76.137405,125.56489,17.541985,14
128,-0.109802246,0.13134766,-0.016052246,2.3435113,98.47328,68.87786,14
129,-0.10437012,0.15234375,-0.013183594,-48.900764,74.56489,74.65649,14
130,-0.10839844,0.12915039,-0.018615723,-126.70229,14.519084,84.79389,14
131,-0.10845947,0.08441162,-0.029663086,-157.61832,-57.67939,107.19084,14
132,-0.1508789,0.0413208,-0.049621582,-170.69466,-139.50381,129.53435,14
133,-0.16955566,-0.03326416,-0.0725708,-162.38931,-195.1374,139.19084,14
134,-0.29016113,-0.22857666,-0.2197876,-250.1374,-239.45801,161.7939,14
135,-0.3046875,-0.3955078,-0.34210205,-214.36641,-250.1374,122.9313,14
136,-0.14300537,-0.35565186,-0.14105225,-199.80916,-125.099236,11.4198475,14
137,-0.16998291,-0.28070068,-0.15795898,-250.1374,-98.80916,17.32061,14
138,-0.05340576,-0.19714355,-0.06793213,-86.56489,-163.94656,-10.977099,14
139,-0.017333984,-0.14935303,-0.103515625,-128.57253,-143.7481,8.160305,14
140,0.022033691,-0.16485596,-0.05126953,-56.12214,-87.42748,-19.015266,14
141,0.026855469,-0.1305542,-0.014892578,-17.595419,-126.221375,-10.854961,14
142,0.06854248,-0.079833984,0.018981934,-52.732826,-135.8855,-35.305344,14
143,0.0848999,-0.08666992,0.002441406,-106.29771,-129.9084,-47.35878,14
144,0.083618164,-0.08709717,0.008239746,-44.954197,-28.099237,-46.053436,14
145,0.08831787,-0.055664062,0.03942871,9.916031,5.366412,-46.923664,14
146,0.08557129,-0.056274414,0.066467285,44.099236,3.7709923,-49.48855,14
147,0.10296631,-0.039367676,0.088378906,69.48855,65.12977,-85.33588,14
148,0.075927734,-0.07879639,0.06298828,39.969467,147.16031,-93.9542,14
149,0.03253174,-0.13995361,0.025634766,-23.946566,195.62596,-128.31297,14
150,0.014892578,-0.28363037,-0.09106445,-110.32061,42.76336,-123.23664,14
151,-0.060058594,-0.59350586,-0.4216919,-34.129772,-13.931297,-9.511451,14
152,-0.12585449,-0.41766357,-0.25531006,250.12978,250.12978,-250.1374,14
153,-0.1784668,-0.4159546,-0.18469238,3.183206,143.73282,-190.0229,14
154,-0.20477295,-0.32824707,-0.3741455,250.12978,234.61832,-215.32062,14
155,-0.19958496,-0.08721924,-0.18322754,250.12978,250.12978,-207.8626,14
156,-0.17132568,-0.012695313,-0.15588379,-44.778625,150.62596,-106.05344,14
157,-0.08721924,-0.024169922,-0.060424805,61.70229,161.9771,-83.37405,14
158,-0.103027344,0.05810547,-0.029052734,72.9313,250.12978,-16.687023,14
159,-0.13702393,0.08856201,-0.051452637,19.198473,205.33588,20.862595,14
160,-0.1295166,0.12695312,-0.035095215,-19.648855,142.68703,45.984734,14
161,-0.1083374,0.15600586,-0.051513672,-83.70229,78.67175,37.335876,14
162,-0.101135254,0.13494873,-0.064697266,-205.31297,-36.709923,38.47328,14
163,-0.09173584,0.08465576,-0.061340332,-230.9771,-131.99237,54.709923,14
164,-0.077819824,0.019958496,0.001037598,-220.70993,-199.1374,105.52672,14
165,-0.05303955,-0.022460938,0.031555176,-119.75572,-176.43512,173.6565,14
166,-0.08117676,0.014892578,0.036865234,-4.6946564,-75.27481,219.7939,14
167,-0.15319824,0.014343262,-0.01739502,5.5801525,-30.580153,222.9084,14
168,-0.36791992,-0.29333496,-0.24267578,-250.1374,-224.3435,190.43512,14
169,-0.2947998,-0.4802246,-0.4025879,-250.1374,-250.1374,145.26718,14
170,-0.1531372,-0.5165405,-0.42736816,-250.1374,-250.1374,-3.961832,14
171,-0.09851074,-0.36413574,-0.24139404,-96.36641,-194.93893,-97.59542,14
172,-0.004150391,-0.21282959,-0.09887695,-34.007633,-142.8626,-72.32825,14
173,0.018432617,-0.159729,-0.068603516,-42.17557,-28.305344,-37.64122,14
174,0.042541504,-0.113586426,-0.0289917,65.1145,-30.770992,-56.55725,14
175,0.08380127,-0.077697754,-0.008728027,61.053436,-63.007633,-19.770992,14
176,0.14337158,-0.08074951,0.009033203,27.76336,-76.31298,-61.572517,14
177,0.14459229,-0.07720947,0.016296387,9.328244,122.94656,-28.229008,14
178,0.09118652,-0.072143555,0.04748535,25.687023,186.72519,-54.541985,14
179,0.06530762,-0.068725586,0.04083252,66.67939,163,-41.67939,14
180,0.061645508,-0.10858154,-0.008361816,60.65649,90.42748,-101.64886,14
181,0.032348633,-0.17999268,-0.0949707,75.900764,154.69466,-95.27481,14
182,0.00970459,-0.25524902,-0.1519165,140.3435,151.30534,-139.21375,14
183,-0.04840088,-0.4484253,-0.31152344,89.061066,105.0229,-107.900764,14
184,-0.1260376,-0.35760498,-0.369812,250.12978,164.96184,-250.1374,14
185,-0.22021484,-0.21569824,-0.24017334,49.450382,174.1145,-235.66412,14
186,-0.14611816,-0.13220215,-0.23236084,35.519085,24.366413,-198.41985,14
187,-0.12640381,-0.02734375,-0.09631348,41.49618,250.12978,-149.80916,14
188,-0.11004639,-0.00201416,-0.002807617,29.145039,250.12978,-13.129771,14
189,-0.07836914,0.0256958,0.015930176,132.6565,250.12978,47.251907,14
190,-0.10614014,0.11193848,-0.033081055,168.96184,250.12978,153.21375,14
191,-0.1605835,0.20355225,-0.02331543,6.5801525,250.12978,151.18321,14
192,-0.13085938,0.15814209,-0.002136231,-246.37404,199.98473,162.66412,14
193,-0.12860107,0.10601807,-0.019042969,-250.1374,125.908394,148.3435,14
194,-0.15557861,0.064208984,-0.059020996,-250.1374,6.8396945,121.19084,14
195,-0.20440674,-0.047790527,-0.15368652,-250.1374,-112.938934,84.824425,14
196,-0.32226562,-0.2678833,-0.35827637,-250.1374,-250.1374,59.053436,14
197,-0.19525146,-0.3922119,-0.35144043,-4.847328,-250.1374,19,14
198,-0.095703125,-0.3760376,-0.20898438,-135.83206,7.1679387,70.31298,14
199,-0.1348877,-0.27166748,-0.15893555,29.671755,-95.099236,-26.580153,14
200,-0.015808105,-0.1506958,-0.08331299,18.862595,-228.30534,-35.61832,14
201,0.070251465,-0.128479,-0.0657959,-94.29008,-137.35878,-17.145039,14
202,0.097961426,-0.16699219,-0.0524292,-60.85496,-74.20611,-64.938934,14
203,0.07733154,-0.12042236,0.016906738,43.12214,97.35878,-67.0229,14
204,0.017150879,-0.08544922,0.08544922,41.17557,28.076336,-64.66412,14
205,0.04864502,-0.07763672,0.027954102,74.099236,-61.48855,-67.25191,14
206,0.05810547,-0.057739258,0.0256958,91.64886,-5.80916,-81.48855,14
207,0.035827637,-0.04425049,0.008300781,52.48855,52.389313,-99.98473,14
208,0.026733398,-0.07055664,-0.006103516,31.404581,63.267174,-137.41985,14
209,0.011901856,-0.14147949,-0.041625977,-12.511451,113.71756,-169.96184,14
210,-0.002807617,-0.21704102,-0.070007324,-1.4580153,129.23665,-189.39694,14
211,0.02154541,-0.31311035,-0.18304443,-45.312977,-40.85496,-147.25954,14
212,-0.01776123,-0.36950684,-0.35150146,57.633587,156.10687,-67.03817,14
213,-0.14160156,-0.2869873,-0.24047852,195.41985,250.12978,-92.061066,14
214,-0.20397949,-0.12573242,-0.17663574,165.68703,141.32062,-46.664124,14
215,-0.057250977,-0.008728027,-0.11413574,-15.022901,37.717556,-117.74809,14
216,-0.024230957,0.01776123,-0.053771973,-107.35114,229.87787,3.610687,14
217,-0.10461426,0.046936035,-0.003112793,31.91603,250.12978,9.007633,14
218,-0.1295166,0.119506836,-0.025878906,-17.229008,90.0229,60.67939,14
219,-0.08959961,0.10083008,0.002929688,-75.51145,37.06107,94.740456,14
220,-0.099853516,0.07269287,0.020080566,-81.62595,31.38168,151.08397,14
221,-0.109069824,0.044006348,-0.007263184,-78.01527,-26.244274,171.18321,14
222,-0.121398926,0.021728516,-0.04272461,-66.78626,-82.54962,164.07634,14
223,-0.15246582,-0.05596924,-0.07141113,-56.015266,-208.9313,100.62595,14
224,-0.18585205,-0.2144165,-0.14666748,-82.854965,-250.1374,71.56489,14
225,-0.23797607,-0.43450928,-0.25164795,-69.12214,-250.1374,59.15267,14
226,-0.0847168,-0.37841797,-0.13867188,-1.3587786,-235.2519,-17.022902,14
227,-0.083618164,-0.27453613,-0.08215332,-175.9771,-238.80153,-45.64122,14
228,0.024230957,-0.23712158,-0.10668945,-93.37405,-250.1374,-43.305344,14
229,0.08117676,-0.14074707,-0.001586914,-152.70229,-128.41222,-40.87786,14
230,0.033813477,-0.15783691,-0.018798828,-165.55725,-92.46565,-24.824427,14
231,0.05859375,-0.10522461,0.004333496,-56.305344,-83.26717,-48.51145,14
232,0.07342529,-0.050720215,0.011047363,-8.549619,-53.969467,-39.221375,14
233,0.092041016,-0.011352539,0.018249512,2.6564887,-37.85496,-48.770992,14
234,0.10046387,-0.026367188,0.01928711,-38.030533,-9.045801,-34.961834,14
235,0.113586426,-0.05517578,-0.005249023,-21.412214,55.839695,-46.46565,14
236,0.10180664,-0.08679199,2.44E-04,21.183207,141.24428,-84.54962,14
237,0.06933594,-0.18811035,0.004150391,26.12977,247.32062,-91.66412,14
238,0.018066406,-0.31695557,-0.08911133,-38.244274,136.75572,-133.8626,14
239,0.031799316,-0.43218994,-0.28601074,127.72519,-149.35115,-157.33588,14
240,0.0647583,-0.38848877,-0.33306885,244.75572,250.12978,-214.27481,14
241,-0.14929199,-0.4163208,-0.19110107,104.68702,250.12978,-130.64885,14
242,-0.21905518,-0.246521,-0.2835083,250.12978,99.61069,-81.9542,14
243,-0.07122803,0.026000977,-0.21221924,250.12978,152.08397,-225.87787,14
244,-0.09069824,0.09411621,-0.063964844,-230.06107,250.12978,-95.56489,14
245,-0.10888672,0.013061523,-0.08514404,-121.37405,188.66412,-29.854961,14
246,-0.12237549,0.11077881,-0.018066406,6.9465647,190.83206,38.51145,14
247,-0.14855957,0.1383667,-0.007507324,-91.60305,114.28244,95.221375,14
248,-0.11505127,0.10418701,0.00390625,-108.29771,66.67175,138.66412,14
249,-0.113098145,0.07672119,0.009460449,-139.99237,4.3587785,185.12978,14
250,-0.11199951,0.055541992,-0.018432617,-157.61069,-73.72519,203.03816,14
251,-0.15075684,0.04058838,-0.034606934,-152.9542,-144.83206,191.2061,14
252,-0.22351074,-0.21313477,-0.12719727,-250.1374,-250.1374,154.42747,14
253,-0.2843628,-0.4616089,-0.3209839,-250.1374,-250.1374,158.24428,14
254,-0.10479736,-0.52282715,-0.3085327,-180.48856,-229.28244,19.755726,14
255,-0.14550781,-0.36279297,-0.1696167,-120.66412,84.79389,-26.435114,14
256,-0.0625,-0.1897583,-0.08117676,-3.557252,-210.51909,-122.35114,14
257,0.043945312,-0.1194458,-0.05505371,-103.68702,-185.0687,-87.15267,14
258,0.05657959,-0.08972168,-0.059631348,-61.267174,-80.458015,-75.54962,14
259,0.057128906,-0.06604004,-0.006347656,-37.114502,-123.36641,-76.59542,14
260,0.07006836,-0.044677734,-0.019042969,-10.160305,-122.862595,-65.79389,14
261,0.09460449,-0.039123535,0.009033203,-13.671756,-116.94656,-50.61832,14
262,0.110839844,-0.052734375,0.01965332,-31.045801,-71.32825,-46.312977,14
263,0.12591553,-0.05029297,0.034240723,-15.496183,-17.931297,-66.83969,14
264,0.12963867,-0.059570312,0.002502441,-39.900764,27.755726,-83.183205,14
265,0.09674072,-0.13366699,-0.06542969,-53.045803,85.21374,-81.23664,14
266,0.049560547,-0.23925781,-0.14178467,-55.53435,163.10687,-128.2519,14
267,0.024963379,-0.33355713,-0.22302246,61.244274,202.96184,-150.96947,14
268,-0.007629395,-0.42132568,-0.36608887,98.87786,127.54962,-153.36641,14
269,-0.03869629,-0.36645508,-0.32159424,250.12978,250.12978,-165.09924,14
270,-0.20062256,-0.20654297,-0.22216797,215.42747,250.12978,-147.51144,14
271,-0.14508057,1.83E-04,-0.17388916,184.32825,21.526718,-155.7481,14
272,-0.008911133,0.04937744,-0.07330322,-140.03816,143.0916,-61.25954,14
273,-0.071899414,-0.002746582,-0.003601074,-88.60305,250.12978,16.305344,14
274,-0.08532715,0.048095703,-0.040161133,-16.694656,250.12978,103.0687,14
275,-0.1071167,0.09838867,-0.026855469,-36.49618,246.43512,168.0916,14
276,-0.12219238,0.09118652,0.006103516,-73.458015,87.458015,163.90076,14
277,-0.107299805,0.06573486,-0.004821777,-74.900764,8.5801525,148.55725,14
278,-0.11602783,0.058410645,-0.03540039,-133.58778,-70.32061,164.01527,14
279,-0.14794922,-0.010681152,-0.044189453,-165.1145,-167.40459,142.27481,14
280,-0.22631836,-0.33081055,-0.15563965,-250.1374,-250.1374,129.58015,14
281,-0.23181152,-0.53790283,-0.34698486,-181.32825,-250.1374,133.07634,14
282,-0.1005249,-0.26843262,-0.14447021,-121.9542,-38.89313,-118.42748,14
283,-0.002197266,-0.175354,-0.056396484,-105.618324,-168.90076,-146.57253,14
284,0.06536865,-0.11694336,-0.071777344,-81.83206,-152.66412,-143.22137,14
285,0.077697754,-0.064453125,-0.013671875,-66.27481,-15.206107,-120.28244,14
286,0.060668945,-0.052978516,0.008728027,-53.396946,-107.99236,-112.15267,14
287,0.08294678,-0.046936035,0.006530762,24.496183,-90.824425,-99.29008,14
288,0.092163086,-0.02923584,0.033996582,60.954197,-49.091602,-73.32825,14
289,0.105651855,-0.03552246,0.03729248,40.74046,-77.091606,-63.137405,14
290,0.14208984,-0.04046631,0.009765625,27.42748,-112.80916,-114.458015,14
291,0.175354,-0.04815674,-0.06225586,-47.435116,-109.458015,-152.2061,14
292,0.14691162,-0.21655273,-0.18890381,-130.0916,180.0458,-135.54199,14
293,0.042663574,-0.30322266,-0.21746826,70.9313,250.12978,-210.7939,14
294,0.026000977,-0.35412598,-0.25024414,25.816793,143.28244,-198.09924,14
295,0.07409668,-0.3895874,-0.4524536,68.47328,225.22137,-186.3435,14
296,-0.02923584,-0.29022217,-0.31695557,248.38168,250.12978,-145.07634,14
297,-0.082336426,-0.12005615,-0.24627686,226.90076,250.12978,-93.12977,14
298,-0.16845703,0.056274414,-0.1126709,105.34351,250.12978,-88.70992,14
299,-0.087646484,0.036132812,-0.10430908,-154.08397,143.29771,31.480917,14
300,-0.10498047,0.061340332,-5.49E-04,-46.541985,229.19847,89.76336,14
301,-0.19189453,0.0914917,-0.005126953,-103.1145,162.8855,153.6565,14
302,-0.16491699,-0.002319336,0.031066895,-43.091602,0.4427481,140.23665,14
303,-0.113342285,-0.018188477,0.015258789,98.70229,-39.65649,178.21375,14
304,-0.095581055,0.03387451,0.001464844,81.496185,-101.091606,192.33588,14
305,-0.07507324,0.06945801,-0.0256958,-46.38168,-127.26717,206.25954,14
306,-0.1149292,0.038024902,-0.049621582,-245.54199,-182.48091,169.42747,14
307,-0.15423584,-0.11621094,-0.09100342,-250.1374,-250.1374,124.15267,14
308,-0.1930542,-0.37243652,-0.21826172,-250.1374,-250.1374,185.0229,14
309,-0.1828003,-0.5994873,-0.5020752,-181.55725,-250.1374,43.541985,14
310,0.010375977,-0.44537354,-0.20446777,62.839695,-143.75572,-55.839695,14
311,0.009155273,-0.26623535,-0.118652344,-9.358779,-160.9084,-75.98473,14
312,0.070617676,-0.16845703,-0.088012695,15.038168,-160.12978,-94.16794,14
313,0.072631836,-0.07739258,-0.014343262,21.25191,-77.221375,-87.740456,14
314,0.07495117,-0.028747559,0.005554199,-21.89313,-140.62596,-60.48855,14
315,0.0826416,0.010070801,-0.028198242,-62.687023,-130.49619,-55.328243,14
316,0.11529541,0.058898926,-0.016845703,-205.0687,-119.35114,-95.94656,14
317,0.15020752,-0.009216309,-0.018737793,-250.1374,-34.290077,-55.74046,14
318,0.14752197,-0.11779785,-0.01953125,-149.91603,40.053436,-95.541985,14
319,0.14562988,-0.08105469,-0.00958252,0.71755725,108.0687,-110.62595,14
320,0.12670898,-0.10601807,-0.078063965,11.229008,121.10687,-111.51908,14
321,0.10015869,-0.19940186,-0.21575928,-82.70229,131.36641,-109.29771,14
322,0.083618164,-0.31134033,-0.3930664,65.221375,250.12978,-112.9542,14
323,0.012390137,-0.32226562,-0.33984375,133.06107,250.12978,-71.44275,14
324,-0.06567383,-0.19207764,-0.3215332,250.12978,250.12978,-89.72519,14
325,-0.10662842,0.016662598,-0.20422363,195.12213,250.12978,-79.38931,14
326,-0.14984131,0.08728027,-0.13916016,-156.9542,188.42747,7.7328243,14
327,-0.08013916,0.05316162,-0.12310791,-112.39695,249.51909,80.66412,14
328,-0.19146729,0.12097168,-0.051879883,-101.51908,250.12978,184,14
329,-0.18792725,0.10040283,-0.006774902,-101.75572,232.19847,241.70229,14
330,-0.15039062,0.10467529,0.019348145,-40.969467,217.17557,250.12978,14
331,-0.15393066,0.08666992,0.005126953,-54.16794,96.541985,250.12978,14
332,-0.13092041,0.034973145,-0.018798828,-97.19847,-58.946564,237.69466,14
333,-0.17376709,-0.022399902,0.070129395,-250.1374,-179.70229,143.92366,14
334,-0.20532227,-0.35864258,-0.13616943,-250.1374,-250.1374,169.07634,14
335,-0.22961426,-0.5028076,-0.31347656,14.122137,-250.1374,136.57253,14
336,-0.12799072,-0.44335938,-0.21228027,-250.1374,-250.1374,50.51145,14
337,-0.15441895,-0.30078125,-0.09661865,-249.45038,-211.58015,-30.541985,14
338,-0.040649414,-0.22241211,-0.10058594,-35.50382,-138.229,-112.55725,14
339,0.041137695,-0.11621094,-0.024230957,14.21374,-127.32825,-79.59542,14
