measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Label
48,0.13287354,-0.024475098,0.06311035,-103.40458,-64.87023,-54.40458,6
49,0.14141846,-0.019958496,0.05895996,-110.824425,-60.709923,-54.282444,6
50,0.13128662,-0.01776123,0.055114746,-124,-35.946564,-40.068703,6
51,0.13433838,-0.024719238,0.053955078,-115.59542,-40.801525,-37.27481,6
52,0.13671875,-0.030822754,0.05328369,-104.63359,-19.259542,-27.694656,6
53,0.12908936,-0.036071777,0.05407715,-84.08397,-2.0687022,-20.526718,6
54,0.1227417,-0.039123535,0.05407715,-65.8855,9.641221,-16.70229,6
55,0.12609863,-0.041381836,0.054748535,-50.870228,15.206107,-19.89313,6
56,0.124938965,-0.045532227,0.053588867,-35.732826,26.93893,-15.503817,6
57,0.11987305,-0.04827881,0.051330566,-20.480917,29.610687,-11.282443,6
58,0.1305542,-0.04534912,0.039611816,-8.793893,38.67939,-3.0076337,6
59,0.13641357,-0.04449463,0.039367676,-2.0839694,49.93893,13.206107,6
60,0.14794922,-0.04711914,0.03326416,-1.4961832,58.59542,32.183205,6
61,0.16015625,-0.045166016,0.020629883,-2.5877862,66.496185,60.862595,6
62,0.17504883,-0.042541504,0.014953613,0.7099237,69.35878,94.24428,6
63,0.18579102,-0.036621094,0.011169434,5.2900763,70.57252,132.16794,6
64,0.18353271,-0.0289917,0.011230469,4.5725193,68.862595,172.64122,6
65,0.17303467,-0.026306152,0.015991211,12.488549,61.564884,202.40459,6
66,0.16595459,-0.027709961,0.021728516,23.740458,50.290077,222.21375,6
67,0.15209961,-0.020507812,0.026306152,31.343512,44.251907,233.50381,6
68,0.14001465,-0.021850586,0.022888184,27.687023,41.65649,232.03816,6
69,0.1272583,-0.023071289,0.026428223,26.633587,36.91603,222.62596,6
70,0.1194458,-0.024658203,0.030212402,47.12214,40.40458,204.67175,6
71,0.1081543,-0.018371582,0.02734375,61.0229,44.72519,181.8626,6
72,0.09429932,-0.01776123,0.026000977,62.32061,48.51145,156.94656,6
73,0.08325195,-0.0146484375,0.03137207,57.053436,45.992367,126.96183,6
74,0.0769043,-0.013916016,0.03186035,43.778625,38.946564,93.70992,6
75,0.07763672,-0.015136719,0.033447266,29.625954,26.76336,54.244274,6
76,0.08105469,-0.01953125,0.033569336,17.534351,12.083969,14.374045,6
77,0.08526611,-0.022949219,0.03656006,6.70229,-5.114504,-32.67939,6
78,0.08404541,-0.018127441,0.034362793,-16.755726,-20.862595,-62.34351,6
79,0.1027832,-0.017944336,0.028808594,-34.900764,-41.267174,-110.96183,6
80,0.10687256,-0.019348145,0.024597168,-53.419846,-60.366413,-147.73282,6
81,0.112976074,-0.025878906,0.034484863,-61.53435,-77.96947,-190.87787,6
82,0.11645508,-0.031311035,0.02734375,-53.82443,-87.419846,-224.29771,6
83,0.12158203,-0.039978027,0.051940918,-22.312977,-103.64886,-250.1374,6
84,0.14245605,-0.04925537,0.055908203,22.25191,-114.73283,-250.1374,6
85,0.16638184,-0.04699707,0.039978027,69.72519,-116.47328,-250.1374,6
86,0.17718506,-0.019470215,0.005554199,65.45038,-84.73283,-233.69466,6
87,0.16479492,0.0004272461,0.012756348,15.916031,-52.51145,-169.19847,6
88,0.16296387,0.006225586,0.0335083,-53.076336,-49.900764,-99.44275,6
89,0.16064453,-0.0072021484,0.042297363,-104.03817,-43.954197,-54.244274,6
90,0.14733887,-0.026489258,0.044555664,-135.41222,-42.32061,-15.427481,6
91,0.13635254,-0.047302246,0.06188965,-135.54962,-48.52672,-3.946565,6
92,0.12030029,-0.055603027,0.04168701,-92.740456,-39.27481,-11.984733,6
93,0.109313965,-0.047546387,0.04034424,-35.732826,-32.732826,-22.076336,6
94,0.10235596,-0.038757324,0.04296875,9.885496,-27.08397,-24.610687,6
95,0.10449219,-0.029846191,0.050476074,20.007633,-22.305344,-29.625954,6
96,0.10620117,-0.02545166,0.0524292,8.847328,-16.641222,-43.10687,6
97,0.109313965,-0.024719238,0.056640625,-20.068703,-11.564885,-54.9771,6
98,0.11566162,-0.03173828,0.05517578,-39.564884,-7,-54.809162,6
99,0.121032715,-0.037597656,0.055236816,-45.053436,-4.59542,-64.55725,6
100,0.13122559,-0.0446167,0.04937744,-40.839695,-0.49618322,-74.65649,6
101,0.13439941,-0.053833008,0.056274414,-20.694656,0.8091603,-73.16031,6
102,0.1529541,-0.060791016,0.059692383,6.145038,-0.77099234,-64.70992,6
103,0.16027832,-0.05895996,0.053894043,31.167938,18.778625,-54.427483,6
104,0.1404419,-0.056030273,0.047851562,40.49618,39.67939,0.48854962,6
105,0.12597656,-0.04663086,0.04168701,47.38168,59.007633,54.587788,6
106,0.14086914,-0.037475586,0.032043457,62.030533,53.06107,99.15267,6
107,0.18286133,-0.028381348,0.01763916,72.31298,80.145035,138.89313,6
108,0.1928711,-0.024230957,0.011962891,74.061066,109.175575,178.9771,6
109,0.20227051,-0.019470215,0.016357422,61.427483,123.221375,199.52672,6
110,0.20227051,-0.018310547,0.023620605,34.46565,121.9771,217.61069,6
111,0.19152832,-0.015014648,0.026245117,-5.2824426,107.221375,227.57253,6
112,0.17663574,-0.018066406,0.024963379,-32.748093,88.08397,230.9542,6
113,0.16107178,-0.020202637,0.020324707,-44.34351,62.89313,227.76335,6
114,0.14471436,-0.022766113,0.01953125,-33.160305,48.12214,220.83206,6
115,0.11968994,-0.02557373,0.024597168,-2.3282442,39.519085,210.28244,6
116,0.0982666,-0.027282715,0.033325195,32.625954,35.580154,196.23665,6
117,0.08917236,-0.026794434,0.0357666,61.519085,34.633587,176.56488,6
118,0.082336426,-0.018615723,0.035949707,75.854965,33.84733,154.35115,6
119,0.06793213,-0.017211914,0.04284668,82.79389,32.87786,132.32062,6
120,0.055664062,-0.01586914,0.04852295,75.76336,30.641222,103.16031,6
121,0.0546875,-0.010620117,0.048706055,59.85496,23.435114,67.61069,6
122,0.053222656,-0.005859375,0.04663086,22.816793,14.80916,35.244274,6
123,0.052124023,-0.0037841797,0.046020508,-24.198473,4.19084,-2.0992367,6
124,0.05065918,-0.0119018555,0.048034668,-57.29771,-9.633588,-45.46565,6
125,0.07128906,-0.021240234,0.04248047,-71.45038,-32.160305,-90.51145,6
126,0.09069824,-0.02178955,0.034729004,-79.64886,-41.67939,-139.40459,6
127,0.10949707,-0.023498535,0.029968262,-84.96183,-57.52672,-192.24428,6
128,0.12243652,-0.02734375,0.03265381,-87.01527,-67.43511,-235.82443,6
129,0.13476562,-0.03540039,0.036071777,-77.32825,-76.71756,-250.1374,6
130,0.1519165,-0.046813965,0.04638672,-41.068703,-85.0687,-250.1374,6
131,0.18200684,-0.053588867,0.03515625,11.206107,-91.89313,-250.1374,6
132,0.19506836,-0.044555664,0.00970459,55.778625,-85.78626,-250.1374,6
133,0.18377686,-0.025756836,0.0033569336,55.946564,-59.53435,-243.35878,6
134,0.16955566,-0.008972168,0.019470215,14.0992365,-55.78626,-166.83206,6
135,0.17803955,0.012451172,0.03338623,-45.89313,-57.709923,-89.23664,6
136,0.18170166,-0.0017700195,0.032958984,-107.23664,-53.633587,-46.35878,6
137,0.17388916,-0.024047852,0.026428223,-150.7481,-51.70229,-21.19084,6
138,0.1519165,-0.047607422,0.02355957,-151.81679,-45.946564,-29.404581,6
139,0.12921143,-0.062438965,0.026000977,-104.541985,-37.114502,-54.664124,6
140,0.10784912,-0.055541992,0.03363037,-41.923664,-28.89313,-70.33588,6
141,0.09667969,-0.04486084,0.037353516,5.1755724,-24.57252,-84.41222,6
142,0.09851074,-0.03845215,0.046813965,19.51145,-27.06107,-93.45038,6
143,0.11071777,-0.031982422,0.046325684,10.2213745,-26.671755,-94.938934,6
144,0.12347412,-0.030578613,0.048339844,-14.7786255,-22.992367,-92.63359,6
145,0.13482666,-0.03363037,0.049926758,-40.52672,-15.274809,-86.16794,6
146,0.14776611,-0.04638672,0.04901123,-52.541985,-9.961832,-82.862595,6
147,0.1619873,-0.053833008,0.024597168,-40.93893,2.0458016,-69.98473,6
148,0.14117432,-0.060058594,0.047424316,-10.801527,8.992367,-54.541985,6
149,0.14337158,-0.05706787,0.04925537,18.580153,8.572519,-21.603054,6
150,0.1359253,-0.052612305,0.053833008,45.770992,20.549618,24.839695,6
151,0.1329956,-0.048950195,0.046142578,67.91603,28.282442,65.94656,6
152,0.12213135,-0.03753662,0.039001465,73.03817,53.44275,107.54962,6
153,0.13421631,-0.034973145,0.030151367,73.770996,62.625954,132.42747,6
154,0.16113281,-0.026855469,0.020812988,78.0458,86.99236,148.87022,6
155,0.18243408,-0.024902344,0.016662598,81.1145,103.73283,165.96184,6
156,0.21160889,-0.019348145,0.011474609,57.351147,119.29008,178.53435,6
157,0.21099854,-0.014404297,0.011230469,21.908398,129.9084,193.18321,6
158,0.19689941,-0.0072021484,0.013305664,-38.007633,105.24428,212.9771,6
159,0.19036865,-0.007751465,0.0119018555,-92.12214,76.099236,229.07634,6
160,0.17193604,-0.016540527,0.00982666,-111.229004,44.389313,240.48856,6
161,0.14892578,-0.028076172,0.009155273,-96.0687,19.068703,237.03816,6
162,0.12878418,-0.034240723,0.01171875,-47.49618,-3.7557251,224.0687,6
163,0.10821533,-0.036865234,0.02368164,18.89313,-11.557252,211.06107,6
164,0.095336914,-0.03466797,0.028564453,82.496185,-12.488549,192.54962,6
165,0.10333252,-0.015686035,0.027038574,122.854965,-5.847328,174.33588,6
166,0.08325195,0.003967285,0.026428223,128.55725,-2.3969467,152.05344,6
167,0.064819336,0.011962891,0.040893555,110.27481,-1.5114504,120.541985,6
168,0.061645508,0.0026855469,0.045837402,71.63359,-8.832061,73.51908,6
169,0.07080078,-0.0134887695,0.04650879,40.85496,-12.198473,8.80916,6
170,0.078308105,-0.014892578,0.049743652,10.641221,-12.503817,-54.748093,6
171,0.08404541,-0.010864258,0.043701172,-11.374045,-22.152672,-88.58778,6
172,0.10668945,-0.0072021484,0.032836914,-38.519085,-28.259542,-134.74046,6
173,0.121032715,-0.014526367,0.024597168,-59.59542,-41.21374,-170.57253,6
174,0.12939453,-0.021362305,0.032165527,-68.32825,-48.328243,-206.77863,6
175,0.123535156,-0.030883789,0.041809082,-71.419846,-59.519085,-233.38931,6
176,0.13775635,-0.038635254,0.046447754,-59.427483,-75.900764,-250.1374,6
177,0.16009521,-0.04449463,0.045898438,-29.38168,-83.580154,-250.1374,6
178,0.1798706,-0.04626465,0.02545166,6.4351144,-77.24428,-250.1374,6
179,0.17504883,-0.031433105,0.005004883,22.404581,-57.091602,-243.35115,6
180,0.1619873,-0.020446777,0.015808105,11.793893,-37.35878,-184.25954,6
181,0.16540527,-0.0003051758,0.029418945,-23.595419,-40.15267,-119.10687,6
182,0.16601562,-0.006958008,0.0335083,-70.64886,-40.068703,-53.85496,6
183,0.15594482,-0.022766113,0.031982422,-119.9542,-38.89313,-48.267174,6
184,0.14508057,-0.035827637,0.035888672,-130.99237,-33.748093,-40.06107,6
185,0.12689209,-0.046936035,0.032226562,-130.1145,-20.496183,-54.35878,6
186,0.11682129,-0.03845215,0.03778076,-118.12977,-17.053434,-54.633587,6
187,0.109558105,-0.041015625,0.037902832,-111.580154,-9.351145,-54.366413,6
188,0.109313965,-0.044006348,0.040222168,-87.89313,-10.61832,-75.25191,6
189,0.13165283,-0.047058105,0.042907715,-48.778625,-11.160305,-85.458015,6
190,0.13116455,-0.058166504,0.052368164,5.068702,-6.40458,-89.52672,6
191,0.12841797,-0.05255127,0.063964844,37.44275,-7.587786,-96.099236,6
192,0.13690186,-0.046875,0.061767578,48.50382,-8.129771,-93.53435,6
193,0.13604736,-0.04547119,0.061279297,44.52672,-0.6259542,-81.35878,6
194,0.14544678,-0.03540039,0.054992676,33.755726,8.946565,-54.27481,6
195,0.1381836,-0.030822754,0.05517578,4.80916,32.29771,-19.206106,6
196,0.13128662,-0.036193848,0.048095703,-16.465649,43.15267,22.496183,6
197,0.11853027,-0.037475586,0.043701172,-27.793894,57.38168,66.80153,6
198,0.11138916,-0.038085938,0.034729004,-37.076336,64.78626,103.740456,6
199,0.1295166,-0.0335083,0.01940918,-39.190838,64.74809,127.51145,6
200,0.13598633,-0.03527832,0.01361084,-30.687023,69.53435,154.53435,6
201,0.15203857,-0.040161133,0.008544922,-13.519084,62.84733,169.8626,6
202,0.18255615,-0.034057617,0.0005493164,-7.328244,65.68702,184.96947,6
203,0.19384766,-0.024780273,0.0032958984,-14.0992365,46.541985,200.19847,6
204,0.18499756,-0.022277832,0.008483887,-31.931297,23.389313,209.50381,6
205,0.17590332,-0.023071289,0.009399414,-43.08397,-7.1755724,217.29007,6
206,0.15856934,-0.028015137,0.0076904297,-40.48855,-36.839695,212.771,6
207,0.14691162,-0.032287598,0.013427734,-4.740458,-53.9771,203.48856,6
208,0.12677002,-0.032104492,0.019042969,39.687023,-60.992367,191.39694,6
209,0.107910156,-0.03894043,0.035095215,98.57252,-63.305344,180.03053,6
210,0.10876465,-0.03314209,0.029968262,144.0916,-54.900764,164.03053,6
211,0.10797119,-0.024353027,0.03955078,162.06107,-41.435116,146.19084,6
212,0.10675049,-0.013977051,0.022705078,166.54199,-24.984734,127.12977,6
213,0.08728027,-0.0040283203,0.05114746,148.26718,-10.656488,101.32825,6
214,0.076538086,0.0072021484,0.05480957,97.96947,-0.5114504,72.26717,6
215,0.077819824,0.010559082,0.05883789,28.351145,-1.9312977,34.82443,6
216,0.082458496,-0.0016479492,0.062683105,-19.755726,-9.022901,-3.7251909,6
217,0.08227539,-0.012207031,0.057250977,-45.839695,-12.59542,-54,6
218,0.10443115,-0.015075684,0.044311523,-65.53435,-16.480917,-97.38931,6
219,0.11236572,-0.016052246,0.035583496,-79.47328,-18.557251,-137.19084,6
220,0.124572754,-0.020629883,0.034729004,-89.900764,-26.396946,-181.2519,6
221,0.13110352,-0.030395508,0.05419922,-89.63359,-36.08397,-216.30534,6
222,0.13061523,-0.038208008,0.043518066,-71.68702,-44.572517,-247.31297,6
223,0.14056396,-0.047973633,0.042663574,-37.198475,-49.419846,-250.1374,6
224,0.1583252,-0.051696777,0.03173828,9.175572,-50.328243,-250.1374,6
225,0.1652832,-0.039367676,0.014892578,40.984734,-37.21374,-242.66412,6
226,0.1539917,-0.0256958,0.0099487305,28.57252,-15.954199,-184.54962,6
227,0.15057373,-0.0068969727,0.021240234,-15.854961,-13.763359,-119.29008,6
228,0.15563965,-0.0015258789,0.032348633,-66.83969,-25.221375,-54.007633,6
229,0.1560669,-0.010009766,0.036132812,-120.854965,-24.885496,-16.664122,6
230,0.15338135,-0.026550293,0.021850586,-153.32062,-23.57252,-3.465649,6
231,0.12792969,-0.04638672,0.023071289,-158.78625,-24.992367,-9.748092,6
232,0.11462402,-0.055114746,0.014892578,-120.862595,-19.145039,-31.167938,6
233,0.107055664,-0.0423584,0.026733398,-58.954197,-21.435114,-55.015266,6
234,0.103149414,-0.043762207,0.032470703,-18.862595,-27.51145,-54.61832,6
235,0.105651855,-0.039794922,0.03955078,10.977099,-28.91603,-67.84733,6
236,0.10168457,-0.0413208,0.046081543,24.480917,-37.9771,-85.53435,6
237,0.10229492,-0.055419922,0.061584473,63.190838,-47.770992,-94.08397,6
238,0.11639404,-0.061706543,0.07055664,123.65649,-55.79389,-109.26717,6
239,0.13659668,-0.051757812,0.06713867,168.63359,-63.20611,-116.824425,6
240,0.14422607,-0.03845215,0.0647583,174.74046,-52.67939,-112.03817,6
241,0.14434814,-0.026611328,0.06744385,136.12213,-27.633587,-104.51908,6
242,0.16143799,-0.012145996,0.062194824,84.10687,11.923664,-86.259544,6
243,0.15698242,-0.010864258,0.06677246,22.816793,47.15267,-47.08397,6
244,0.15826416,-0.012268066,0.053771973,-39.183205,84.259544,-2.0305343,6
245,0.1494751,-0.02166748,0.038085938,-102.01527,112.061066,61.862595,6
246,0.13580322,-0.028381348,0.029968262,-145.84734,120.67939,121.24428,6
247,0.14733887,-0.026062012,0.01574707,-163.47328,112.71756,174.81679,6
248,0.16394043,-0.032836914,0.010131836,-159.53435,102.98473,228.61832,6
249,0.19342041,-0.03643799,-0.0052490234,-142.26718,88.40458,250.12978,6
250,0.21173096,-0.03314209,-0.0044555664,-119.60305,65.175575,250.12978,6
251,0.21142578,-0.032043457,0.0006103516,-95.83969,32.50382,250.12978,6
252,0.21191406,-0.029174805,0.006225586,-84.183205,-5.2671757,250.12978,6
253,0.17199707,-0.027893066,0.022277832,-41.61832,-23.908398,250.12978,6
254,0.15008545,-0.03173828,0.029052734,-0.67175573,-42.9771,240.61832,6
255,0.101989746,-0.03930664,0.043762207,67.26717,-43.351147,229.44275,6
256,0.07836914,-0.0368042,0.04260254,137.1145,-48.35878,206.61069,6
257,0.09082031,-0.03253174,0.03552246,173.58015,-42.46565,160.9313,6
258,0.08239746,-0.022277832,0.03729248,198.73282,-19.984734,131.19084,6
259,0.07122803,-0.0034179688,0.032409668,201.0229,-1.1068702,102.854965,6
260,0.04901123,0.005554199,0.059265137,167.33588,-1.0229008,69.580154,6
261,0.045410156,0.008117676,0.060180664,105.08397,-3.351145,34.015266,6
262,0.049316406,0.0029907227,0.059570312,36.709923,-12.038168,-7.89313,6
263,0.06402588,-0.010131836,0.053527832,-10.603053,-21.786259,-54.778625,6
264,0.07208252,-0.011413574,0.04724121,-35.84733,-26.76336,-83.31298,6
265,0.09362793,-0.012878418,0.03161621,-60.74046,-30.984734,-132.27481,6
266,0.11651611,-0.010437012,0.022155762,-96.62595,-32.908398,-171.771,6
267,0.13677979,-0.014465332,0.015380859,-126.32061,-38.83206,-210.48856,6
268,0.15081787,-0.028381348,0.023864746,-136.25954,-51.79389,-245.31297,6
269,0.16033936,-0.04559326,0.035949707,-113.94656,-57.549618,-250.1374,6
270,0.17156982,-0.06201172,0.045898438,-44.458015,-71.05344,-250.1374,6
271,0.17907715,-0.06878662,0.028808594,45.748093,-79.73283,-250.1374,6
272,0.16973877,-0.05621338,-0.0048217773,121.53435,-92.541985,-250.1374,6
273,0.15246582,-0.0289917,0.005065918,144.74046,-53.671757,-206.26718,6
274,0.1529541,0.01171875,0.018127441,76.0229,-65.01527,-126.61069,6
275,0.17333984,0.004211426,0.022338867,13.442748,-73.53435,-53.007633,6
276,0.18115234,-0.013183594,0.021362305,-8.2213745,-62.389313,-19.770992,6
277,0.16381836,-0.034484863,0.03466797,-9.480916,-51.267174,-4.076336,6
278,0.13739014,-0.05279541,0.04119873,-2.1145039,-55.38168,-21.633587,6
279,0.11578369,-0.04071045,0.06072998,1.778626,-61.290077,-45.229008,6
280,0.10180664,-0.020446777,0.06945801,-20.694656,-74.35114,-54.801525,6
281,0.105285645,-0.013061523,0.060424805,-62.38168,-77.824425,-54.67939,6
282,0.11138916,-0.016174316,0.053222656,-96.73283,-70.79389,-54.480915,6
283,0.114746094,-0.026184082,0.051330566,-102.37405,-50.49618,-54.610687,6
284,0.117004395,-0.033935547,0.053710938,-86.32825,-27.862595,-54.687023,6
285,0.12615967,-0.042114258,0.056518555,-59.099236,-13.129771,-54.435116,6
286,0.13824463,-0.045043945,0.05407715,-24.23664,1.7480916,-53.48855,6
287,0.14404297,-0.047668457,0.057128906,13.351145,11.534351,-54.923664,6
288,0.14544678,-0.044067383,0.05895996,40.954197,21.824427,-36.0229,6
289,0.14556885,-0.040283203,0.059570312,46.87786,27.793894,-23.335878,6
290,0.14367676,-0.039245605,0.060180664,43.549618,44.709923,0.6870229,6
291,0.14611816,-0.03692627,0.05065918,36.068703,63.053436,28.816793,6
292,0.1459961,-0.026428223,0.0390625,19.312977,87.67939,67.12214,6
293,0.13671875,-0.016784668,0.032470703,-6.335878,102.816795,112.580154,6
294,0.1538086,-0.016235352,0.018920898,-31.450382,109.78626,148.68703,6
295,0.17230225,-0.02130127,0.013305664,-33,121.98473,178.76335,6
296,0.18963623,-0.026306152,0.0034179688,-33.83206,127.00764,196.47328,6
297,0.20019531,-0.02557373,0.003540039,-39.984734,121.091606,206.70229,6
298,0.19268799,-0.022583008,0.008666992,-60.549618,96.908394,213.66412,6
299,0.1831665,-0.018310547,0.009216309,-78.938934,62.931297,217.35878,6
300,0.1619873,-0.019226074,0.010681152,-79.07633,24.282442,222.25954,6
301,0.13763428,-0.024597168,0.00970459,-62.419846,-0.41221374,215.08397,6
302,0.110839844,-0.031982422,0.016540527,-16.366413,-15.396947,202.67175,6
303,0.09161377,-0.0368042,0.025817871,40.687023,-23.961832,187.44275,6
304,0.0914917,-0.030517578,0.027893066,90.52672,-28.045801,166.26718,6
305,0.092041016,-0.022705078,0.030090332,118.69466,-21.366413,145.67175,6
306,0.083740234,-0.016479492,0.033325195,123.07633,-11.076336,122.46565,6
307,0.070007324,-0.010253906,0.04046631,112.19084,-7.0229006,95.221375,6
308,0.06378174,-0.008972168,0.05041504,92.503815,-13.106871,64.0229,6
309,0.062072754,-0.0076293945,0.054870605,72.091606,-22.89313,25.610687,6
310,0.06591797,-0.0087890625,0.055419922,42.76336,-30.984734,-19.10687,6
311,0.06842041,-0.010803223,0.048706055,8.297709,-39.015266,-54.885498,6
312,0.08465576,-0.015014648,0.03894043,-17.862595,-53.44275,-110.55725,6
313,0.10058594,-0.012390137,0.037902832,-37.053436,-67.900764,-158.38931,6
314,0.12536621,-0.016418457,0.03289795,-50.580154,-81.54962,-208.8626,6
315,0.14483643,-0.02734375,0.03955078,-53.27481,-96.80916,-250.1374,6
316,0.1531372,-0.03656006,0.047180176,-36.251907,-104.43511,-250.1374,6
317,0.16473389,-0.04650879,0.049804688,1.0152671,-120.54962,-250.1374,6
318,0.17321777,-0.046691895,0.03753662,53.251907,-118.25191,-250.1374,6
319,0.17364502,-0.024658203,0.0095825195,73.33588,-92.25191,-250.1374,6
320,0.17279053,-0.0031738281,0.0026245117,29.496183,-59.14504,-189.23665,6
321,0.17053223,0.010009766,0.020080566,-41.50382,-46.61832,-107.69466,6
322,0.16766357,0.0052490234,0.034606934,-112.12214,-41.290077,-46.38168,6
323,0.15826416,-0.010925293,0.04071045,-176.45038,-38.40458,-1.610687,6
324,0.15026855,-0.039245605,0.03173828,-205.48091,-44.290077,8.015267,6
325,0.13543701,-0.062316895,0.02545166,-179.3435,-37.099236,-10.0992365,6
326,0.115600586,-0.063964844,0.03125,-103.56489,-31.42748,-28.358778,6
327,0.101623535,-0.05517578,0.03668213,-18.625954,-28.648855,-37.12214,6
328,0.0982666,-0.04107666,0.04296875,33.15267,-23.48855,-42.335876,6
329,0.09991455,-0.033447266,0.047424316,41.17557,-23.954199,-44.091602,6
330,0.10296631,-0.030029297,0.04925537,32.15267,-18.458015,-48.816795,6
331,0.10626221,-0.029785156,0.053955078,20.267176,-15.961832,-45.85496,6
332,0.11419678,-0.031188965,0.051330566,9.473283,-11.022901,-41.183205,6
333,0.13104248,-0.03289795,0.047424316,11.473283,-1.961832,-40.541985,6
334,0.14068604,-0.034423828,0.04296875,18.305344,3.557252,-30.541985,6
335,0.14398193,-0.03540039,0.04333496,31.946566,11.450381,-26.389313,6
336,0.14111328,-0.032958984,0.04663086,33.55725,17.610687,-18.61832,6
337,0.13903809,-0.031433105,0.043945312,26.213741,22.42748,-3.3664122,6
338,0.12805176,-0.035461426,0.049743652,17.053434,30.099237,17.259542,6
339,0.12390137,-0.034851074,0.04168701,9.946565,41.671757,36.64122,6
340,0.11218262,-0.029174805,0.034118652,6.2137403,55.396946,67.75572,6
341,0.115234375,-0.026306152,0.026428223,-1.648855,58.923664,90.061066,6
342,0.15020752,-0.026977539,-0.0048828125,-5.9694657,64.229004,111.8855,6
343,0.16546631,-0.034301758,0.015197754,8.9007635,71.618324,115.53435,6
344,0.18603516,-0.029907227,0.008728027,16.358778,83.39695,124.496185,6
345,0.18933105,-0.026184082,0.0032958984,10.458015,81.19847,140.72519,6
346,0.1786499,-0.021911621,0.004638672,9.59542,71.08397,157.39694,6
