2019-05-23_22-09-48_Accelerometer
measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Label
229,-0.15045166,-0.15057373,0.0061035156,142.52672,-49.694656,60.045803,1
230,-0.0635376,-0.11242676,0.008728027,-172.19084,-250.1374,9.984733,1
231,0.016113281,-0.14276123,-0.01727295,-102.68702,-250.1374,31.206106,1
232,0.019470215,-0.06756592,0.048034668,-187.80916,-172.51144,-29.343512,1
233,0.07312012,-0.051818848,-0.0018310547,-181.50381,-143.45038,-64.9542,1
234,0.09716797,-0.04534912,0.025756836,-149.41222,-68.26717,-77.862595,1
235,0.105285645,-0.050048828,0.01586914,-134.53435,-34,-94.862595,1
236,0.10858154,-0.07409668,0.024475098,-80.43511,47.29771,-72.221375,1
237,0.06359863,-0.15612793,0.020568848,35.412212,105.42748,-33.34351,1
238,-0.02545166,-0.27575684,0.009399414,110.94656,107.75572,-34.50382,1
239,0.034057617,-0.26208496,-0.048583984,250.12978,-34.51145,-71.9313,1
240,0.008911133,-0.38275146,-0.19683838,250.12978,45.27481,-112.91603,1
241,-0.10699463,-0.40600586,-0.10015869,250.12978,214.29771,-66.55725,1
242,-0.28399658,-0.21343994,-0.08166504,250.12978,148.52672,-154.38931,1
243,-0.15405273,-0.07281494,-0.04058838,-136.27481,17.793894,-250.1374,1
244,-0.0052490234,-0.06695557,-0.06939697,-250.1374,122.66412,-214.10687,1
245,-0.01550293,-0.06774902,-0.050231934,-250.1374,250.12978,-177.66412,1
246,-0.09210205,-0.08135986,-0.041259766,-250.1374,228.74046,8.0992365,1
247,-0.08666992,0.021484375,0.013427734,134.67938,96.60305,42.519085,1
248,-0.10437012,0.18292236,0.085510254,250.12978,50.076336,33.045803,1
249,-0.07147217,0.21008301,0.080322266,-90.12214,72.99236,83.908394,1
250,-0.064453125,0.16021729,0.06286621,-181.0687,20.717558,90.96947,1
251,-0.115478516,0.09814453,0.0037231445,-250.1374,14.847328,144.44275,1
252,-0.20471191,-0.08843994,-0.0892334,-250.1374,-174.9313,73.908394,1
253,-0.22814941,-0.33605957,-0.24645996,-250.1374,-250.1374,75.61069,1
254,-0.17907715,-0.29156494,-0.32019043,250.12978,-250.1374,-42.923664,1
255,-0.21081543,-0.2874756,-0.37768555,-250.1374,-162.03816,53.72519,1
256,-0.11328125,-0.4163208,-0.2838745,-120.52672,-189.50381,-32.40458,1
257,-0.041503906,-0.16223145,-0.12548828,250.12978,67.12214,-130.7481,1
258,-0.015808105,-0.060058594,-0.02947998,65.45038,-46.839695,-33.961834,1
259,0.022033691,-0.07635498,-0.06518555,27.29771,-101.48092,-18.053434,1
260,0.051879883,7.9345703E-04,-0.007507324,-48.480915,-101.60305,-44.27481,1
261,0.08404541,0.037109375,-0.005554199,-170.64885,-71,-74.32061,1
262,0.10827637,0.018798828,-0.014221191,-250.1374,36.67939,-59.51145,1
263,0.091552734,-0.0579834,-0.005493164,-250.1374,161.90076,-16.534351,1
264,0.06555176,-0.071777344,0.005432129,-204.41222,209.93893,7.5419846,1
265,-0.0015869141,-0.14685059,-0.42004395,131.98473,34.099236,247.27481,1
266,-0.064453125,-0.1998291,-0.4206543,250.12978,243.17557,250.12978,1
267,-0.084472656,-0.16644287,-0.29180908,250.12978,240.14503,250.12978,1
268,-0.097839355,-0.035888672,-0.24633789,250.12978,199.63359,250.12978,1
269,-0.07720947,0.04034424,-0.14318848,250.12978,150.45038,155.16031,1
270,-0.07470703,0.105407715,-0.039978027,250.12978,217.0916,124.94656,1
271,-0.14794922,-0.036499023,0.053894043,-248.90076,-17.259542,-82.03817,1
272,-0.07281494,-0.15563965,0.016723633,-12.59542,-80.15267,-88.25191,1
273,-0.050048828,-0.021057129,-0.042541504,250.12978,-27.160305,11.503817,1
274,-0.11834717,-0.12298584,-0.07513428,-215.12978,-110.89313,21.007633,1
275,-0.07647705,-0.1015625,0.0044555664,109.69466,-74.91603,-5.931298,1
276,-0.1295166,-0.12927246,0.036865234,57.91603,-26.274809,-11.374045,1
277,-0.11810303,-0.23327637,0.001159668,-144.80916,-133.12213,27.007633,1
278,-0.12365723,-0.25585938,0.034423828,-25.412214,-140.01527,105.98473,1
279,-0.09509277,-0.13531494,0.11462402,-125.36641,-94.31298,7.7251906,1
280,-0.059387207,-0.11975098,0.05822754,-50.671757,-137.99237,-49.25954,1
281,-0.049072266,-0.14971924,0.034240723,-36.732826,-187.27481,-8.977099,1
282,-0.005493164,-0.10144043,0.04498291,102.84733,-241.84734,94,1
283,0.0025634766,-0.14813232,0.11804199,144.06107,-250.1374,84.63359,1
284,0.07354736,-0.046936035,0.038513184,182.12978,-225.03053,39.34351,1
285,0.012939453,9.1552734E-04,0.07446289,63.65649,103.23664,-106.07633,1
286,-0.003112793,-0.14904785,0.0569458,18.526718,132.03053,-110.854965,1
287,-0.05065918,-0.19726562,0.15246582,48.67939,183.70229,-13.2595415,1
288,-0.07531738,-0.09259033,0.1932373,67.91603,121.35114,-28.801527,1
289,-0.08929443,-0.17132568,0.17279053,-60.450382,129.64122,-167.9313,1
290,-0.12072754,-0.25634766,0.15289307,-78.51908,135.23665,-167.7939,1
291,-0.058654785,-0.25152588,0.16418457,111.55725,77.175575,-62.44275,1
292,-0.081604004,0.037902832,0.035461426,-196.64885,38.9771,10.083969,1
293,-0.03869629,0.0014648438,0.057800293,-40.46565,10.992367,52.435116,1
294,-0.041748047,-0.009521484,0.020996094,39.038166,89.183205,22.564886,1
