measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Label
57,0.045715332,0.03692627,-0.08300781,-7.1297708,-6.3969464,4.4580154,6
58,0.043823242,0.035705566,-0.08068848,-2.3969467,-6.1374044,3.534351,6
59,0.047180176,0.039978027,-0.072143555,1.0534351,-4.3206105,4.2824426,6
60,0.04296875,0.041381836,-0.09136963,3.8244274,-3.3664122,0.9465649,6
61,0.045776367,0.041625977,-0.08917236,5.923664,-2.8854961,3.0839694,6
62,0.04156494,0.041625977,-0.07775879,6.847328,-1.6030535,1.1068702,6
63,0.048461914,0.04058838,-0.07952881,6.1984735,-0.77099234,0.5954198,6
64,0.048339844,0.036621094,-0.08099365,2.8244274,1.2442749,-2.0076337,6
65,0.046569824,0.039611816,-0.099487305,-3.687023,2.4961832,-3.442748,6
66,0.049743652,0.03717041,-0.09112549,-6.1755724,2.5801528,-3.4122138,6
67,0.04840088,0.03479004,-0.09350586,-6.9389315,2.0458016,-5.8625956,6
68,0.046325684,0.036499023,-0.078308105,-7.7480917,0.78625953,-3.29771,6
69,0.04925537,0.0390625,-0.08416748,-7.5419846,1.2061069,-4.19084,6
70,0.046081543,0.03717041,-0.091796875,-7.3129773,-1.6030535,-3.1374047,6
71,0.043701172,0.03918457,-0.07458496,-7.664122,-0.55725193,-3.2519083,6
72,0.045166016,0.040222168,-0.089904785,-7.114504,1.0076336,-2.908397,6
73,0.05078125,0.041809082,-0.08428955,-3.2290077,0.9847328,-1.8244275,6
74,0.048950195,0.03845215,-0.049804688,-6.0076337,1.0152671,-1.9312977,6
75,0.049316406,0.039001465,-0.06286621,-14.442748,3.2900763,-4.5648856,6
76,0.049316406,0.041381836,-0.04852295,-21.473282,4.8320613,-0.33587787,6
77,0.047058105,0.041809082,-0.081848145,-21.671755,4.0229006,0.6259542,6
78,0.049621582,0.042541504,-0.059936523,-30.954199,3.3969467,-0.2977099,6
79,0.047851562,0.047180176,-0.06585693,-34.305344,2.183206,-0.35877863,6
80,0.04699707,0.049438477,-0.06958008,-26.10687,0.39694658,-2.4122138,6
81,0.047546387,0.048461914,-0.06738281,-22.06107,-1.9389313,-4.625954,6
82,0.04827881,0.050231934,-0.05267334,-22.160305,-3.183206,-2.4885497,6
83,0.04949951,0.05328369,-0.062683105,-15.526717,-0.9312977,-2.1145039,6
84,0.046875,0.055541992,-0.06286621,-0.20610687,2.2748091,0.129771,6
85,0.047973633,0.05206299,-0.039489746,5.0458016,2.3740458,-4.1374044,6
86,0.04864502,0.051574707,-0.057861328,4.3816795,4.4656487,-2.0152671,6
87,0.048339844,0.051208496,-0.04925537,8.59542,6.183206,-5.5038166,6
88,0.049438477,0.050598145,-0.055358887,7.366412,7.9694657,-6.7251906,6
89,0.050109863,0.051818848,-0.059509277,9.442748,8.511451,-6.3816795,6
90,0.051696777,0.051086426,-0.06652832,19.152672,8.022901,-7.145038,6
91,0.049804688,0.048950195,-0.06463623,36.664124,2.908397,-4.183206,6
92,0.048828125,0.04168701,-0.06427002,27.67939,0.33587787,-9.984733,6
93,0.04925537,0.04437256,-0.055664062,15.21374,-0.16030534,-5.374046,6
94,0.050476074,0.046020508,-0.053710938,15.519084,-0.77862597,-8.526717,6
95,0.049987793,0.044067383,-0.058410645,19.442749,-1.908397,-11.755725,6
96,0.049072266,0.04260254,-0.05279541,13.725191,-3.480916,-11.366412,6
97,0.04937744,0.042907715,-0.06585693,-0.60305345,-1,-10.473283,6
98,0.049804688,0.0423584,-0.06665039,-1.8473282,0.32061067,-7.29771,6
99,0.04925537,0.041625977,-0.045654297,1.1832061,-1.1526718,-7.1297708,6
100,0.0491333,0.041748047,-0.06488037,-1.0534351,-1.70229,-7.1755724,6
101,0.04888916,0.04107666,-0.06939697,2.2366412,-1.8625954,-5.3435116,6
102,0.04724121,0.041015625,-0.05633545,3.2519083,1.0610687,-4.5419846,6
103,0.04626465,0.037475586,-0.065979004,2.038168,1.70229,-2.038168,6
104,0.047058105,0.041503906,-0.07446289,1.2900764,-1.0763359,-2.3206108,6
105,0.04827881,0.044799805,-0.076293945,2.70229,-1.0992366,-1.038168,6
106,0.04827881,0.041503906,-0.054260254,4.625954,-0.6183206,0.5954198,6
107,0.04626465,0.040771484,-0.057434082,5.0076337,-3.129771,2.4351146,6
108,0.04724121,0.03717041,-0.078125,0.7557252,-3.6030533,-2.5267177,6
109,0.046936035,0.03741455,-0.08526611,-4.4961834,-4.3969464,0.16793893,6
110,0.047912598,0.041748047,-0.07611084,-8.40458,-4.961832,0.21374045,6
111,0.047790527,0.04345703,-0.06488037,-7.076336,-5.6946564,-2.1221373,6
112,0.046691895,0.042907715,-0.08532715,-5.59542,-5.8778625,-4.3129773,6
113,0.047180176,0.041015625,-0.063964844,-6.038168,-6.374046,-2.9160306,6
114,0.044677734,0.039978027,-0.0647583,-5.2366414,-4.5114503,-5.847328,6
115,0.04534912,0.04473877,-0.07092285,-1.8396946,-3.6946564,-7.923664,6
116,0.04144287,0.04437256,-0.079833984,1.6641221,-3.8778627,-5.5038166,6
117,0.04144287,0.042785645,-0.06414795,2.5419848,-1.1984733,-7.0610685,6
118,0.04144287,0.04510498,-0.07116699,1.648855,-2.2442749,-4.8320613,6
119,0.042541504,0.04321289,-0.08850098,3.129771,-0.5954198,-4.9770994,6
120,0.04663086,0.04510498,-0.072631836,0.14503817,-1.6412214,-3.2748091,6
121,0.048034668,0.04901123,-0.08496094,-2.0229008,-0.78625953,-4.3893127,6
122,0.04425049,0.044921875,-0.074157715,-0.8015267,-1.3816794,-4.0305343,6
123,0.04272461,0.04071045,-0.082214355,-2.0076337,-2.8549619,-7.4503818,6
124,0.039978027,0.041259766,-0.07171631,-4.145038,-1.5954199,-4.4198475,6
125,0.040527344,0.042907715,-0.07305908,-3.3740458,-1.8625954,-5.0152674,6
126,0.04107666,0.03729248,-0.07312012,-5.9694657,-1.4427481,-5.259542,6
127,0.045166016,0.040649414,-0.07989502,-7.5038166,0.8854962,-4.8244276,6
128,0.044067383,0.04260254,-0.074523926,-4.366412,3.1068702,-5.4274807,6
129,0.04449463,0.04852295,-0.08526611,-5.625954,4.9007635,-1.6335878,6
130,0.041137695,0.046142578,-0.09515381,-11.305344,4.4274807,-1.7709924,6
131,0.041809082,0.049926758,-0.088012695,-23.10687,3.427481,-7.1297708,6
132,0.0446167,0.046936035,-0.080322266,-17.244274,-2.1374047,-5.5343513,6
133,0.0423584,0.04534912,-0.091430664,-13.129771,-2.3053436,-8.473283,6
134,0.043823242,0.0524292,-0.074157715,-18.717558,-0.65648854,-6.671756,6
135,0.04309082,0.049316406,-0.07824707,-17.244274,2.557252,-6.847328,6
136,0.045288086,0.04827881,-0.077941895,-13.328244,5.7862597,-8.183207,6
137,0.043762207,0.049560547,-0.038879395,-12.732824,10.167939,-3.9847329,6
138,0.04638672,0.055114746,-0.042114258,-15.587787,14.366412,-4.7175574,6
139,0.04547119,0.05609131,-0.08074951,-14.19084,15.946565,-6.7938933,6
140,0.05267334,0.052734375,-0.06542969,-8.160305,10.664123,-4.6106873,6
141,0.052856445,0.048095703,-0.060913086,-18.06107,2.167939,-9.801527,6
142,0.05029297,0.05206299,-0.06555176,-22.885496,-5.816794,-9.389313,6
143,0.048095703,0.053649902,-0.061340332,-20.007633,-10.19084,-8.7786255,6
144,0.04309082,0.0569458,-0.05883789,-14.297709,-11.137404,-8.053435,6
145,0.042785645,0.059387207,-0.033569336,-12.19084,-10.954199,-5.9465647,6
146,0.04119873,0.061279297,-0.045166016,0.47328246,-8.732824,-3.687023,6
147,0.041503906,0.059753418,-0.033203125,-0.8854962,-3.076336,-9.122137,6
148,0.039794922,0.06341553,-0.067871094,-2.59542,0.8854962,-4.152672,6
149,0.039855957,0.06506348,-0.0602417,5.8396945,3.9847329,-7.6030536,6
150,0.042663574,0.06878662,-0.027160645,9.954199,8.687023,-12.0992365,6
151,0.044067383,0.06994629,-0.047790527,16.167938,10.816793,-11.908397,6
152,0.04473877,0.05493164,-0.0368042,10.877863,11.244275,-27.38168,6
153,0.0435791,0.055114746,-0.04852295,-2.740458,4.29771,-14.587787,6
154,0.046691895,0.058654785,-0.057495117,9.480916,1.2671756,-16.480917,6
155,0.044677734,0.05493164,-0.054748535,10.9007635,0.8091603,-19.557251,6
156,0.045837402,0.051696777,-0.058532715,2.4885497,-1.6412214,-9.847328,6
157,0.043029785,0.048583984,-0.06524658,-3.7709923,-4.442748,-12.068703,6
158,0.03289795,0.048034668,-0.050048828,-14.335877,-4.8396945,-5.961832,6
159,0.04840088,0.04272461,-0.026611328,-24.198473,2.1450381,-8.770992,6
160,0.04083252,0.07458496,-0.06561279,-35.290077,-0.38931298,6.10687,6
161,0.03491211,0.06878662,-0.060791016,-10.366412,1.091603,-16.923664,6
162,0.034179688,0.0670166,-0.06298828,-2.572519,-11.732824,-0.045801528,6
163,0.049194336,0.06378174,-0.08721924,-37.183205,-22.832062,-17.06107,6
164,0.039611816,0.052368164,-0.07897949,-51.44275,-20.458015,-25.458015,6
165,0.033569336,0.07220459,-0.0491333,-46.48855,-24.48855,-17.038168,6
166,0.030090332,0.06817627,-0.05291748,-27.74809,-15.396947,-18.87023,6
167,0.031311035,0.07788086,-0.038879395,-22.687023,-10.488549,-4.8396945,6
168,0.033935547,0.07861328,-0.01940918,1.7099236,0.7480916,-4.0916033,6
169,0.028808594,0.078552246,-0.053955078,8.59542,7.3053436,2.335878,6
170,0.030334473,0.07720947,-0.050048828,10.534351,13.564885,-1.648855,6
171,0.030700684,0.07305908,-0.04901123,6.40458,15.519084,-4.1679387,6
172,0.034729004,0.07098389,-0.045654297,4.4885497,17.87023,-1.0076336,6
173,0.036254883,0.07385254,-0.059509277,3.442748,17.282442,-6.412214,6
174,0.037719727,0.07122803,-0.0413208,14.21374,17.06107,-1.5572519,6
175,0.03942871,0.06854248,-0.06506348,21.519083,12.38168,-1.6259542,6
176,0.033996582,0.06549072,-0.077941895,25.244274,9.297709,-0.86259544,6
177,0.042175293,0.06890869,-0.061706543,29.89313,3.442748,0.10687023,6
178,0.041625977,0.061401367,-0.05419922,42.312977,0.2977099,0.53435117,6
179,0.043823242,0.056884766,-0.06335449,40.885498,-4.0534353,-0.77862597,6
180,0.03564453,0.055908203,-0.06121826,22.343512,-1.0534351,-0.53435117,6
181,0.035583496,0.057006836,-0.07147217,7.4198475,0.55725193,-3.465649,6
182,0.03265381,0.059631348,-0.08459473,-0.77862597,1.8778626,-1.2442749,6
183,0.035827637,0.06085205,-0.06768799,-2.816794,2.6259542,0.48091602,6
184,0.03515625,0.06036377,-0.06707764,-1.4274809,2.4122138,0.32824427,6
185,0.037231445,0.06085205,-0.06958008,-1.9541985,2.465649,0.8167939,6
186,0.034057617,0.064331055,-0.08380127,-1.2366412,1.5572519,4.7328243,6
187,0.04168701,0.059631348,-0.0625,-0.64122134,3.59542,2.1145039,6
188,0.04119873,0.059326172,-0.049987793,-0.8015267,4.557252,1.129771,6
189,0.041381836,0.06036377,-0.07550049,-0.15267175,5.9007635,2.6717558,6
190,0.041870117,0.061584473,-0.064331055,0.6870229,5.5801525,-2.1068702,6
191,0.040161133,0.059631348,-0.06945801,2.6717558,5.625954,-4.3435116,6
192,0.039489746,0.057434082,-0.07067871,3.0229008,4.8702292,-2.3816793,6
193,0.042785645,0.059143066,-0.06774902,3.206107,6.885496,-6.8702292,6
194,0.045288086,0.05810547,-0.06945801,5.40458,5.8244276,-6.4732823,6
195,0.04119873,0.05633545,-0.09277344,5.221374,4.3206105,-3.6946564,6
196,0.040039062,0.05682373,-0.08380127,4.6793895,4.114504,-3.7862597,6
197,0.041870117,0.051086426,-0.07946777,1.1145039,4.6183205,-4.7557254,6
198,0.040527344,0.05706787,-0.07409668,0.3129771,7.1984735,-1.6335878,6
199,0.036499023,0.0592041,-0.07867432,8.083969,7.9923663,0.9847328,6
200,0.03729248,0.06237793,-0.09051514,14.511451,11.648855,-1.5114504,6
201,0.04272461,0.05718994,-0.086242676,11.305344,9.435115,-1.9541985,6
202,0.041748047,0.05316162,-0.04748535,-2.1374047,6.7328243,4.145038,6
203,0.04559326,0.06048584,-0.052490234,-3.3969467,6.9541984,-3.8931298,6
204,0.046691895,0.060058594,-0.072631836,12,6.442748,1.1526718,6
205,0.047790527,0.057250977,-0.023071289,19.389313,6.5801525,-1.0534351,6
206,0.046569824,0.049987793,-0.029724121,18.587786,5.5267177,7.19084,6
207,0.047424316,0.050720215,-0.012512207,10.526717,3.1603053,-2.4198472,6
208,0.047729492,0.053588867,-0.06390381,7.221374,6.3587785,-0.1908397,6
209,0.04864502,0.053649902,-0.06072998,-3.4580152,7.0534353,-3.8091602,6
210,0.047729492,0.053527832,-0.04864502,-1.1068702,3.870229,-0.35114503,6
211,0.04949951,0.054504395,-0.041992188,-3.908397,0.122137405,-7.0610685,6
212,0.047607422,0.05633545,-0.060058594,-0.29007635,1.5725191,-8.488549,6
213,0.045166016,0.055725098,-0.07733154,1.961832,1.7557251,-6.3587785,6
214,0.047790527,0.053649902,-0.07122803,1.389313,3.0687022,-3.9923663,6
215,0.04736328,0.05279541,-0.05645752,-1.6946565,0.41984734,-6.0229006,6
216,0.04449463,0.053649902,-0.051452637,-1.8396946,0.38931298,-5.847328,6
217,0.04473877,0.05303955,-0.043151855,0.022900764,5.1297708,-1.4427481,6
218,0.042907715,0.053833008,-0.07141113,-0.4351145,6.366412,-4.7633586,6
219,0.045898438,0.05102539,-0.043518066,0.8167939,5.0839696,-1.1221374,6
220,0.049621582,0.0524292,-0.07635498,-1.3282443,4.0916033,-0.73282444,6
221,0.049987793,0.05267334,-0.06188965,0.06870229,4.152672,1.5572519,6
222,0.050354004,0.05206299,-0.052124023,0.9160305,4.0610685,0.70229006,6
223,0.051635742,0.051574707,-0.05230713,0.45801526,2.8778627,1.648855,6
224,0.051086426,0.053344727,-0.07287598,-1.5648855,0.610687,-1.2748091,6
225,0.050109863,0.052856445,-0.037841797,-2.7557251,-0.5648855,-3.076336,6
226,0.047851562,0.05255127,-0.074401855,-3.2290077,0.08396947,-3.1068702,6
227,0.04864502,0.05456543,-0.06274414,-3.4885497,-0.29007635,0.65648854,6
228,0.048828125,0.055480957,-0.056518555,0.5954198,0.48091602,-0.7099237,6
229,0.04638672,0.05596924,-0.066345215,-0.4351145,-1.648855,-1.9389313,6
230,0.045166016,0.055603027,-0.054748535,-1.2366412,-1.4961832,-4.4198475,6
231,0.041137695,0.05706787,-0.047180176,-1.5496184,-0.8854962,-8.633588,6
232,0.051574707,0.052124023,-0.05859375,-2.480916,-0.58778626,-7.0916033,6
233,0.045776367,0.053344727,-0.06970215,-5.5648856,0.6259542,-8.114504,6
234,0.049316406,0.055908203,-0.049682617,-4.0076337,3.129771,-8.427481,6
235,0.048461914,0.054870605,-0.07946777,-1.7862595,2.9312978,-8.694656,6
236,0.048828125,0.05682373,-0.041992188,-1.9923664,3.442748,-5.6564884,6
237,0.04699707,0.057861328,-0.05126953,0.83206105,3.5038168,-6.335878,6
238,0.048095703,0.056152344,-0.03894043,0.49618322,1.961832,-6.7480917,6
239,0.048828125,0.05328369,-0.06335449,-0.007633588,3.465649,-3.572519,6
240,0.050964355,0.05065918,-0.07122803,-0.15267175,3.259542,-6.7709923,6
241,0.052246094,0.05505371,-0.06542969,-1.5038168,3.7175572,-6.259542,6
242,0.048828125,0.054748535,-0.04711914,1.480916,4.4503818,-5.068702,6
243,0.05065918,0.05645752,-0.057922363,1.7480916,4.7251906,-7.10687,6
244,0.049560547,0.05456543,-0.063964844,0.35877863,3.351145,-6.8778625,6
245,0.04650879,0.056030273,-0.051696777,2.0610688,2.8931298,-5.0916033,6
246,0.046936035,0.05230713,-0.07647705,2.7709923,3.8396947,-3.9847329,6
247,0.046020508,0.05444336,-0.07269287,0.648855,3.6946564,-2.5038168,6
248,0.047302246,0.056274414,-0.06750488,0.89312977,2.8396947,-1.480916,6
249,0.049560547,0.050964355,-0.07293701,4.557252,4.9007635,1.7251909,6
250,0.053710938,0.053833008,-0.06097412,7.740458,7.3816795,1.1068702,6
251,0.051940918,0.056396484,-0.09637451,4.1984735,7.412214,1.0763359,6
252,0.048339844,0.049560547,-0.04925537,1.1221374,6.4961834,-0.89312977,6
253,0.044677734,0.054260254,-0.0881958,0.58778626,7.10687,-2.259542,6
254,0.046813965,0.051635742,-0.06732178,2.465649,7.0152674,1.259542,6
255,0.048583984,0.05505371,-0.082092285,3.4580152,4.2519083,1.0458015,6
256,0.051513672,0.055236816,-0.068725586,-0.5954198,5.59542,-2.9160306,6
257,0.050964355,0.057861328,-0.06591797,-2.7862597,2.6259542,-7.1297708,6
258,0.046325684,0.05432129,-0.08843994,-4.10687,0.5114504,-8.053435,6
259,0.049194336,0.050720215,-0.07763672,-6.3435116,-0.48854962,-13.358779,6
260,0.04876709,0.051940918,-0.08331299,-16.06107,-0.8396947,-15.755725,6
261,0.054260254,0.057495117,-0.072753906,-25.068703,-3.5114503,-8.625955,6
262,0.049621582,0.066345215,-0.074035645,-4.664122,-3.0152671,-5.5038166,6
263,0.0501709,0.057434082,-0.033996582,14.2213745,0.86259544,-9.961832,6
264,0.0546875,0.052856445,-0.05908203,7.931298,7.80916,-7.328244,6
265,0.050354004,0.053588867,-0.07159424,-4.2366414,10.770992,-7.885496,6
266,0.0546875,0.059692383,-0.031188965,3.442748,14.633588,-9.198473,6
267,0.05407715,0.058776855,-0.02130127,10.229008,17.458015,-11.145039,6
268,0.053527832,0.057250977,-0.03515625,10.80916,16.648855,-11.9007635,6
269,0.05609131,0.05731201,-0.055419922,10.007633,14.633588,-11.816793,6
270,0.05596924,0.05706787,-0.05908203,10.183207,12,-12.076336,6
271,0.05645752,0.056640625,-0.003967285,15.145039,9.328244,-13,6
272,0.053710938,0.05609131,-0.010253906,17.977098,7.8625956,-14.648855,6
273,0.051879883,0.051940918,-0.047729492,16.687023,8.022901,-13.106871,6
274,0.050720215,0.048583984,-0.038024902,9.78626,8.435115,-13.946565,6
275,0.05029297,0.050231934,-0.02935791,4.412214,8.954199,-9.641221,6
276,0.05267334,0.05078125,-0.036254883,3.351145,7.8320613,-7.7557254,6
277,0.054748535,0.049987793,-0.024353027,4.778626,5.2748094,-4.4198475,6
278,0.055908203,0.05029297,-0.07495117,3,3.389313,-1.5038168,6
279,0.058166504,0.05230713,-0.054626465,2.6564887,1.3969465,-2.0458016,6
280,0.059265137,0.051696777,-0.03881836,0.99236643,1.167939,-3.0305343,6
281,0.056274414,0.0524292,-0.032165527,-1.2137405,-0.52671754,-1.610687,6
282,0.05480957,0.052490234,-0.030700684,1.0152671,-2.70229,-1.9160305,6
283,0.053222656,0.05267334,-0.042785645,0.27480915,-2.5877862,-3.1526718,6
284,0.053222656,0.052368164,-0.052856445,-0.9694657,-2.465649,-0.73282444,6
285,0.053222656,0.05291748,-0.05065918,-0.77862597,-0.9541985,0.3129771,6
286,0.05230713,0.051330566,-0.073913574,0.114503816,-1.0152671,0.77099234,6
287,0.052246094,0.052001953,-0.03668213,1.1145039,0.21374045,-1.129771,6
288,0.054992676,0.053710938,-0.060058594,1.4503816,1.4885496,-2.2137403,6
289,0.05255127,0.054260254,-0.039794922,0.6870229,1.4274809,-2.6793892,6
290,0.05206299,0.051208496,-0.07147217,2.0076337,1.8549619,-3.3282442,6
291,0.0513916,0.051696777,0.0015869141,0.091603056,1.2442749,-3.946565,6
292,0.054016113,0.052490234,-0.07672119,-0.21374045,1.961832,-2.465649,6
293,0.05883789,0.05291748,-0.050964355,0.65648854,-0.259542,-2.4732823,6
294,0.054504395,0.051574707,-0.07220459,2.6946564,-0.5954198,-5.3435116,6
295,0.053833008,0.051574707,-0.06756592,1.4274809,-1.3129771,-3.4961832,6
296,0.05633545,0.05291748,-0.06573486,0.7099237,0.091603056,-4.2442746,6
297,0.052246094,0.05078125,-0.062561035,1.0687023,-0.17557251,-3.2519083,6
298,0.05102539,0.048706055,-0.045776367,-0.9465649,1.0610687,-4.038168,6
299,0.053344727,0.05102539,-0.05670166,-1.389313,0.89312977,-2.5038168,6
300,0.051208496,0.051818848,-0.068481445,0.122137405,1.8549619,-4.931298,6
301,0.052246094,0.05053711,-0.076660156,-0.9847328,1.4580153,-4.7175574,6
302,0.046691895,0.050842285,-0.0836792,-2.29771,1.6183206,-5.480916,6
303,0.054016113,0.052490234,-0.0413208,-1.1984733,1.7099236,-4.259542,6
304,0.047790527,0.053344727,-0.03692627,-2.40458,1.5877863,-5.29771,6
305,0.053222656,0.05065918,-0.06225586,-1.8931298,1.1832061,-5.8396945,6
306,0.050964355,0.050109863,-0.06713867,0.16793893,0.6793893,-5.19084,6
307,0.052612305,0.051086426,-0.037902832,-1.7328244,-0.22900763,-4.068702,6
308,0.051879883,0.05218506,-0.06695557,-2.7328243,-0.07633588,-3.2900763,6
309,0.052490234,0.0524292,-0.05621338,-1.3587786,0.83206105,-6.0458016,6
310,0.050598145,0.051818848,-0.051574707,-0.45801526,-0.099236645,-5.2748094,6
311,0.055236816,0.05218506,-0.049560547,-0.20610687,0.015267176,-3.0305343,6
312,0.050964355,0.05114746,-0.07171631,0.740458,0.67175573,-3.2671757,6
313,0.05657959,0.05090332,-0.059143066,0.53435117,1.2061069,-1.9541985,6
314,0.05230713,0.05303955,-0.073913574,0.35114503,1.6412214,-2.7862597,6
315,0.05230713,0.053222656,-0.08178711,-0.648855,2.1374047,-3.4580152,6
316,0.053955078,0.053649902,-0.059570312,-0.740458,0.8244275,-1.9160305,6
317,0.053771973,0.053527832,-0.044799805,0.47328246,1.8549619,-3.908397,6
318,0.052124023,0.05230713,-0.064453125,-0.35114503,0.045801528,-4.587786,6
319,0.05316162,0.05078125,-0.07244873,0.08396947,1.0076336,-3.8473282,6
320,0.051757812,0.054016113,-0.089538574,0.21374045,1.389313,-4.2519083,6
321,0.05126953,0.05053711,-0.052124023,0.8091603,1.5496184,-2.6717558,6
322,0.047912598,0.050354004,-0.07684326,0.648855,1.5648855,-4.0229006,6
323,0.052612305,0.05419922,-0.062438965,0.65648854,1.2366412,-3.3816793,6
324,0.053894043,0.055419922,-0.078552246,0.015267176,1.1221374,-3.221374,6
325,0.052612305,0.057800293,-0.09173584,-0.6259542,0.55725193,-4.6870227,6
326,0.052612305,0.053588867,-0.064819336,0.015267176,1.29771,-5.6793895,6
327,0.05480957,0.053100586,-0.01159668,0.54198474,2.1450381,-3.793893,6
328,0.053588867,0.05505371,-0.0154418945,0.2519084,1,-3.2900763,6
329,0.054504395,0.05340576,-0.049316406,0.10687023,2.3206108,-3.908397,6
330,0.054138184,0.051940918,-0.03704834,1.2519084,1.2671756,-3.9694657,6
331,0.053894043,0.05303955,-0.048950195,-1.4274809,0.41221374,-3.2824428,6
332,0.05407715,0.053344727,-0.064086914,-0.41984734,1.29771,-2.7633588,6
333,0.0524292,0.05090332,-0.049926758,0.32824427,1.1755725,-3.59542,6
